"ID","Product/ID","Product/Internal Reference","Counted Quantity"
"__export__.stock_inventory_line_167934_95062653","__export__.product_product_37559_57302425","01190205","0.0"
"__export__.stock_inventory_line_167935_1dc267d9","__export__.product_product_37560_80a9abe4","01200213","0.0"
"__export__.stock_inventory_line_167936_14a90660","__export__.product_product_10923_cf90b581","02120304","0.0"
"__export__.stock_inventory_line_167937_62d6f2c7","__export__.product_product_10924_62e756b1","02140121","0.0"
"__export__.stock_inventory_line_167938_a8e522c3","__export__.product_product_10925_e2de3935","02190249","0.0"
"__export__.stock_inventory_line_167939_fd5f7986","__export__.product_product_10926_0dc5bba4","03100308","0.0"
"__export__.stock_inventory_line_165126_ea7497a3","__export__.product_product_37561_01143331","03100335","47.0"
"__export__.stock_inventory_line_165127_4e930fd0","__export__.product_product_37562_f522a1f2","03100338","51.0"
"__export__.stock_inventory_line_167940_e3ccb5d4","__export__.product_product_37563_60d283b1","03100609","0.0"
"__export__.stock_inventory_line_165128_2f3ff18d","__export__.product_product_37564_4d63ae6e","03100619","25.0"
"__export__.stock_inventory_line_167941_194f6bbd","__export__.product_product_37565_cfd0d97c","03100620","0.0"
"__export__.stock_inventory_line_165129_16de54a5","__export__.product_product_37566_0308e93c","03100621","10.0"
"__export__.stock_inventory_line_167942_8958d5da","__export__.product_product_37567_d84a95e8","03100622","0.0"
"__export__.stock_inventory_line_167943_3b6c56ae","__export__.product_product_10927_be68113a","03100623","0.0"
"__export__.stock_inventory_line_167944_35d9325e","__export__.product_product_37568_f725e96a","03100627","0.0"
"__export__.stock_inventory_line_167945_9381b1c9","__export__.product_product_37569_27f03bce","03100718","0.0"
"__export__.stock_inventory_line_165130_71e71ad4","__export__.product_product_37570_3c6819a6","03100802","4.0"
"__export__.stock_inventory_line_167946_f9bd7d80","__export__.product_product_37571_68a50c50","03100826","0.0"
"__export__.stock_inventory_line_167947_e9401a64","__export__.product_product_10928_bcc60053","03100910","0.0"
"__export__.stock_inventory_line_167948_73707ac0","__export__.product_product_10929_398b15f9","03101201","0.0"
"__export__.stock_inventory_line_167949_c94c2175","__export__.product_product_10930_0082859a","03120208","0.0"
"__export__.stock_inventory_line_167950_e30a0671","__export__.product_product_37572_1ec893f1","03120210","0.0"
"__export__.stock_inventory_line_167951_6285deb0","__export__.product_product_37573_ea1e5cba","03150207","0.0"
"__export__.stock_inventory_line_167952_57022d1a","__export__.product_product_37574_6e35d54e","03170109","0.0"
"__export__.stock_inventory_line_165131_290cb5e8","__export__.product_product_37575_ba6f96a4","03170121","7.0"
"__export__.stock_inventory_line_167953_f8c064a0","__export__.product_product_10931_71f35f98","03170126","0.0"
"__export__.stock_inventory_line_165132_7d46f7e1","__export__.product_product_37576_faba603a","03170127","30.0"
"__export__.stock_inventory_line_167954_cf0655eb","__export__.product_product_37577_e04bb65e","03170129","0.0"
"__export__.stock_inventory_line_167955_7672543f","__export__.product_product_10932_5b261735","03170351","0.0"
"__export__.stock_inventory_line_167956_4f644789","__export__.product_product_37578_a1124015","03180111","0.0"
"__export__.stock_inventory_line_167957_3856a583","__export__.product_product_37579_2408e543","03180114","0.0"
"__export__.stock_inventory_line_167958_13b1ec96","__export__.product_product_37580_369cfdda","03180116","0.0"
"__export__.stock_inventory_line_167959_8139b2fd","__export__.product_product_10933_92a6ea70","03180118","0.0"
"__export__.stock_inventory_line_167960_a74d8c35","__export__.product_product_10934_376ca8a3","03180123","0.0"
"__export__.stock_inventory_line_167961_b22ab322","__export__.product_product_37581_6be9f979","03190204","0.0"
"__export__.stock_inventory_line_167962_9ba5a462","__export__.product_product_37582_548fcc7a","03190206","0.0"
"__export__.stock_inventory_line_167963_60b03ef7","__export__.product_product_37583_6bf60c40","03190228","0.0"
"__export__.stock_inventory_line_167964_0d492b4c","__export__.product_product_10935_374fec01","03200232","0.0"
"__export__.stock_inventory_line_167965_16aeb7c4","__export__.product_product_10936_67938d0b","03220102","0.0"
"__export__.stock_inventory_line_167966_eb3b4949","__export__.product_product_10937_daf7ce8d","04101027","0.0"
"__export__.stock_inventory_line_165133_2734c694","__export__.product_product_37584_f5648c75","05101018","41.0"
"__export__.stock_inventory_line_167967_b2c27831","__export__.product_product_10938_c6033e58","05101040","0.0"
"__export__.stock_inventory_line_167968_dbb7c795","__export__.product_product_37585_43893af2","05101051","0.0"
"__export__.stock_inventory_line_167969_351ff80e","__export__.product_product_37586_7ca2eff4","05101056","0.0"
"__export__.stock_inventory_line_167970_021acd46","__export__.product_product_10939_812c99e5","05101057","0.0"
"__export__.stock_inventory_line_165134_3a25986e","__export__.product_product_37587_3c095e5d","05101071","22.0"
"__export__.stock_inventory_line_165135_18037884","__export__.product_product_37588_a8309918","05101072","10.0"
"__export__.stock_inventory_line_167971_59dbdce5","__export__.product_product_37589_8eecd529","05101083","0.0"
"__export__.stock_inventory_line_167972_f3cbccc6","__export__.product_product_37590_bb5c79d9","05111065","0.0"
"__export__.stock_inventory_line_167973_20376689","__export__.product_product_10940_1027a96d","05111095","0.0"
"__export__.stock_inventory_line_167974_b38d11d8","__export__.product_product_10941_55fdc012","05111190","0.0"
"__export__.stock_inventory_line_167975_4279d925","__export__.product_product_37591_8fb75dea","05151012","0.0"
"__export__.stock_inventory_line_167976_9ebdf93a","__export__.product_product_10942_c457da02","05151020","0.0"
"__export__.stock_inventory_line_167977_10194862","__export__.product_product_37592_d0fdb708","05161256","0.0"
"__export__.stock_inventory_line_167978_76844c0f","__export__.product_product_37593_2dc2ef00","05171008","0.0"
"__export__.stock_inventory_line_167979_b85c6c7f","__export__.product_product_37594_d73e70dc","05171012","0.0"
"__export__.stock_inventory_line_167980_b8136946","__export__.product_product_10943_0994a5e8","05171056","0.0"
"__export__.stock_inventory_line_167981_52f95286","__export__.product_product_37595_ffd5327b","05181011","0.0"
"__export__.stock_inventory_line_167982_4a8fb06b","__export__.product_product_37596_e1ff72ea","05181016","0.0"
"__export__.stock_inventory_line_167983_b8b2b229","__export__.product_product_10944_fd5ff32e","05181023","0.0"
"__export__.stock_inventory_line_167984_a22e03b3","__export__.product_product_10945_984c0fc8","05181037","0.0"
"__export__.stock_inventory_line_165136_99b8e0ab","__export__.product_product_37597_d13f3f90","05190301","16.0"
"__export__.stock_inventory_line_165137_e6c52f32","__export__.product_product_37598_0f2b68e0","05190302","21.0"
"__export__.stock_inventory_line_167985_52d93149","__export__.product_product_10946_923b43f4","05191001","0.0"
"__export__.stock_inventory_line_167986_5be41d1b","__export__.product_product_37599_562a2262","05191005","0.0"
"__export__.stock_inventory_line_167987_2070ee51","__export__.product_product_10947_10b163ad","05191024","0.0"
"__export__.stock_inventory_line_167988_da1b4564","__export__.product_product_10948_699ea988","05191034","0.0"
"__export__.stock_inventory_line_167989_83094479","__export__.product_product_37600_961b2035","05191046","0.0"
"__export__.stock_inventory_line_167990_bda17f14","__export__.product_product_10949_f0302bda","05191051","0.0"
"__export__.stock_inventory_line_167991_911f5b1e","__export__.product_product_10950_ff71efd9","05201091","0.0"
"__export__.stock_inventory_line_167992_f76c0413","__export__.product_product_10951_51e19363","05201146","0.0"
"__export__.stock_inventory_line_167993_07895cbe","__export__.product_product_10952_80b6585d","05201173","0.0"
"__export__.stock_inventory_line_167994_0d1ca1e1","__export__.product_product_10953_b5008e2f","05201194","0.0"
