name,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2021/08/18,True,JB541224,__export__.product_product_18453_596bf687,stock.stock_location_stock,2.0
,,52210040,__export__.product_product_38800_6693b5b9,stock.stock_location_stock,17.0
,,52AA4035,__export__.product_product_38830_2d55421a,stock.stock_location_stock,3.0
,,AA101473,__export__.product_product_38984_932d1a97,stock.stock_location_stock,8.0
,,30101142,__export__.product_product_11197_96f5c3b6,stock.stock_location_stock,277.0
,,AA101570,__export__.product_product_39004_1fd16a80,stock.stock_location_stock,282.0
,,36PA0002,__export__.product_product_12378_d2add5a9,stock.stock_location_stock,29.0
,,24171076,__export__.product_product_38201_0aa329c0,stock.stock_location_stock,16.0
Sales of 2021/08/19,True,JG551447,__export__.product_product_22840_99017169,stock.stock_location_stock,12.0
,,36JF0006,__export__.product_product_11912_289504ea,stock.stock_location_stock,6.0
,,JN521001,__export__.product_product_23886_b85651cd,stock.stock_location_stock,37.0
,,DH101373,__export__.product_product_14849_6a24172d,stock.stock_location_stock,62.0
,,BF551613,__export__.product_product_47576_f5c05a99,stock.stock_location_stock,85.0
,,22151106,__export__.product_product_37750_ac71c412,stock.stock_location_stock,2.0
,,DM191002,__export__.product_product_16396_fa8060d2,stock.stock_location_stock,14.0
Sales of 2021/08/20,True,JZ161204,__export__.product_product_32006_26924e22,stock.stock_location_stock,36.0
,,DS151038,__export__.product_product_16772_7749e976,stock.stock_location_stock,15.0
,,DL181080,__export__.product_product_16326_2ba4348d,stock.stock_location_stock,62.0
,,DG111008,__export__.product_product_14583_695d257d,stock.stock_location_stock,15.0
,,DX101046,__export__.product_product_17614_8c25533a,stock.stock_location_stock,7.0
,,DX101045,__export__.product_product_17613_a54d509b,stock.stock_location_stock,24.0
,,AF201036,__export__.product_product_46951_c231835c,stock.stock_location_stock,88.0
PRIRSQ2021083006969,True,DK101625,__export__.product_product_16001_0ba041e3,stock.stock_location_stock,5.0
,,JP351007,__export__.product_product_24021_c5691ad7,stock.stock_location_stock,3.0
PRIRSQ2021083006971,True,AA101565,__export__.product_product_39001_02753d26,stock.stock_location_stock,82.0
,,AN101149,__export__.product_product_47152_40778cfa,stock.stock_location_stock,50.0
,,DU201010,__export__.product_product_17460_8ed1dc65,stock.stock_location_stock,15.0
,,DH191071,__export__.product_product_15299_9fe28155,stock.stock_location_stock,2.0
,,BF351203,__export__.product_product_49297_56addba3,stock.stock_location_stock,5.0
PRIRSQ2021083006973,True,36AN0010,__export__.product_product_38522_febe14be,stock.stock_location_stock,25.0
,,DJ191008,__export__.product_product_15738_7a9503ee,stock.stock_location_stock,20.0
PRIBDM2021083007446,True,36JZ0007,__export__.product_product_12256_1b8a20bc,stock.stock_location_stock,7.0
,,DK181092,__export__.product_product_16244_e48ea4e5,stock.stock_location_stock,14.0
,,JE511038,__export__.product_product_18993_e67b16a0,stock.stock_location_stock,20.0
PRIBDM2021083007848,True,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,64.0
,,AN101123,__export__.product_product_47142_6ac208e3,stock.stock_location_stock,28.0
,,CL201023,__export__.product_product_14110_99307f6f,stock.stock_location_stock,104.0
,,JD511010,__export__.product_product_18884_48a84f25,stock.stock_location_stock,103.0
PRIBDM2021083007849,True,24160924,__export__.product_product_38145_6819662c,stock.stock_location_stock,62.0
,,31151021,__export__.product_product_11372_72b44663,stock.stock_location_stock,67.0
,,DH101098,__export__.product_product_14781_ecd4ff37,stock.stock_location_stock,152.0
,,DJ161126,__export__.product_product_15639_76568d7a,stock.stock_location_stock,15.0
,,DJ161127,__export__.product_product_15640_f5c59bea,stock.stock_location_stock,21.0
,,DJ161129,__export__.product_product_15642_04ee3433,stock.stock_location_stock,15.0
,,DS181066,__export__.product_product_16867_2a925f40,stock.stock_location_stock,23.0
,,DZ151027,__export__.product_product_17715_62433d53,stock.stock_location_stock,3.0
,,JA551421,__export__.product_product_47779_b9885da1,stock.stock_location_stock,20.0
