name,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIRSQ2021111402272,True,24130105,__export__.product_product_37990_1e110c71,stock.stock_location_stock,25.0
,,24131046,__export__.product_product_38009_27bcc3e7,stock.stock_location_stock,25.0
,,24160913,__export__.product_product_38143_6c7defdf,stock.stock_location_stock,15.0
,,AL201100,__export__.product_product_47088_dc2662f4,stock.stock_location_stock,5.0
,,36AN0010,__export__.product_product_38522_febe14be,stock.stock_location_stock,55.0
,,AL201061,__export__.product_product_47082_2b2d75a1,stock.stock_location_stock,5.0
,,36DS1001,__export__.product_product_11703_aa7e4b3b,stock.stock_location_stock,34.0
,,36JU0002,__export__.product_product_12145_66239ef4,stock.stock_location_stock,12.0
,,36JZ0008,__export__.product_product_12257_1b41c67c,stock.stock_location_stock,30.0
,,AA101015,__export__.product_product_38865_2190d714,stock.stock_location_stock,105.0
,,AA101134,__export__.product_product_38898_7e875cfc,stock.stock_location_stock,126.0
,,AA101210,__export__.product_product_38920_011cfcda,stock.stock_location_stock,509.0
,,AA101446,__export__.product_product_38972_d704bdb5,stock.stock_location_stock,74.0
,,AA101472,__export__.product_product_38983_f7e823a8,stock.stock_location_stock,95.0
,,AA101062,__export__.product_product_38882_a0947f8a,stock.stock_location_stock,18.0
,,AB151063,__export__.product_product_46808_a822d38b,stock.stock_location_stock,10.0
,,AE121007,__export__.product_product_46894_e7a7df0e,stock.stock_location_stock,22.0
,,AF111010,__export__.product_product_46908_3102356b,stock.stock_location_stock,23.0
,,AL121062,__export__.product_product_46969_38d861bd,stock.stock_location_stock,10.0
,,DU101218,__export__.product_product_17291_dc76456a,stock.stock_location_stock,120.0
PRIRSQ2021111402273,True,AA102094,__export__.product_product_39116_54854f3e,stock.stock_location_stock,68.0
,,DJ191054,__export__.product_product_15765_d2da3119,stock.stock_location_stock,25.0
,,DJ191081,__export__.product_product_15776_d50d7b50,stock.stock_location_stock,26.0
,,DJ221003,__export__.product_product_15867_6e3ddc1a,stock.stock_location_stock,23.0
,,DJ221004,__export__.product_product_15868_758a6db7,stock.stock_location_stock,32.0
,,DK101064,__export__.product_product_47763_65b0c803,stock.stock_location_stock,15.0
,,DU101056,__export__.product_product_17258_3a0ae487,stock.stock_location_stock,20.0
,,DU101191,__export__.product_product_17283_f59edfaf,stock.stock_location_stock,80.0
,,DM101140,__export__.product_product_16343_04f3e8a2,stock.stock_location_stock,200.0
,,DK181043,__export__.product_product_16216_53e68efc,stock.stock_location_stock,13.0
,,DL161048,__export__.product_product_16321_0e0754ce,stock.stock_location_stock,15.0
,,DK151027,__export__.product_product_16083_78a7edb1,stock.stock_location_stock,4.0
,,DS101072,__export__.product_product_16630_4ea0250e,stock.stock_location_stock,142.0
,,DS141014,__export__.product_product_16762_4101f826,stock.stock_location_stock,89.0
,,DS191003,__export__.product_product_16881_335ed951,stock.stock_location_stock,8.0
,,DU121009,__export__.product_product_17311_1bf26bf9,stock.stock_location_stock,6.0
,,DU181107,__export__.product_product_17422_31dc3d4f,stock.stock_location_stock,28.0
,,DX121010,__export__.product_product_17630_cc6741f2,stock.stock_location_stock,71.0
,,DU201008,__export__.product_product_17459_bbc24de0,stock.stock_location_stock,26.0
,,DK101001,__export__.product_product_15894_2fed8592,stock.stock_location_stock,11.0
,,DU101075,__export__.product_product_17269_cb02fc13,stock.stock_location_stock,1.0
