name,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2021/11/19,True,31101038,__export__.product_product_11303_9ca9dc4a,stock.stock_location_stock,2.0
,,DU74013H,__export__.product_product_17547_7a45a714,stock.stock_location_stock,1.0
,,DJ161128,__export__.product_product_15641_3a178978,stock.stock_location_stock,2.0
,,DJ161129,__export__.product_product_15642_04ee3433,stock.stock_location_stock,11.0
,,36DS1002,__export__.product_product_11704_29d95dc6,stock.stock_location_stock,84.0
,,03100621,__export__.product_product_37566_0308e93c,stock.stock_location_stock,5.0
,,AN101186,__export__.product_product_47166_589beacb,stock.stock_location_stock,92.0
,,AN101190,__export__.product_product_47169_058cd2ee,stock.stock_location_stock,42.0
,,36AB4015,__export__.product_product_38501_c244c379,stock.stock_location_stock,6.0
,,DJ101064,__export__.product_product_15461_9fa87c22,stock.stock_location_stock,77.0
,,36DU4017,__export__.product_product_11782_1a386292,stock.stock_location_stock,3.0
,,52DH1357,__export__.product_product_12932_f56919c9,stock.stock_location_stock,2.0
,,DJ161221,__export__.product_product_15653_f4d8243f,stock.stock_location_stock,5.0
,,DJ161254,__export__.product_product_15660_43b99dae,stock.stock_location_stock,7.0
,,AA111082,__export__.product_product_39151_5b84aed5,stock.stock_location_stock,8.0
,,AA111085K,__export__.product_product_39155_9b8f7f0d,stock.stock_location_stock,33.0
,,39100820,__export__.product_product_12623_509e24cb,stock.stock_location_stock,92.0
,,DF121003,__export__.product_product_14456_abcd393f,stock.stock_location_stock,9.0
,,DH101188,__export__.product_product_14813_6613f0a6,stock.stock_location_stock,13.0
Sales of 2021/11/17,True,JD561414,__export__.product_product_18921_600c8480,stock.stock_location_stock,0.0
,,DX101051,__export__.product_product_17619_ee7668e1,stock.stock_location_stock,0.0
,,AB151074,__export__.product_product_46813_f800696f,stock.stock_location_stock,32.0
,,52240483,__export__.product_product_38805_30470c34,stock.stock_location_stock,4.0
,,JA541212,__export__.product_product_18221_f8c7c29e,stock.stock_location_stock,99.0
,,DJ191023,__export__.product_product_15749_c19a10fa,stock.stock_location_stock,40.0
,,DK101755,__export__.product_product_16022_360e9fc0,stock.stock_location_stock,20.0
,,52DH0547,__export__.product_product_12894_25a11ce6,stock.stock_location_stock,1.0
,,AA191091,__export__.product_product_39387_8a9eb5aa,stock.stock_location_stock,27.0
,,31111056,__export__.product_product_11350_86a3f005,stock.stock_location_stock,2.0
,,JN131807,__export__.product_product_23838_701bb0f3,stock.stock_location_stock,0.0
,,DE151013,__export__.product_product_14406_76e5b268,stock.stock_location_stock,0.0
,,DU181070,__export__.product_product_17409_f989c718,stock.stock_location_stock,9.0
Sales of 2021/11/16,True,39253105,__export__.product_product_12812_7b5412d9,stock.stock_location_stock,0.0
,,DJ151033,__export__.product_product_15579_adffd2de,stock.stock_location_stock,1.0
,,31101018,__export__.product_product_38390_d72ffe43,stock.stock_location_stock,8.0
,,AA101058,__export__.product_product_38880_33384720,stock.stock_location_stock,3.0
,,AA101138,__export__.product_product_38901_6eaa758d,stock.stock_location_stock,2.0
,,AA101843,__export__.product_product_39069_dd33875c,stock.stock_location_stock,3.0
,,AA101875,__export__.product_product_39085_1ce53a71,stock.stock_location_stock,6.0
,,36AA4025,__export__.product_product_38456_85771566,stock.stock_location_stock,36.0
,,CMUDS191001,__export__.product_product_50229_7594b7e4,stock.stock_location_stock,14.0
,,52240483,__export__.product_product_38805_30470c34,stock.stock_location_stock,2.0
,,AA191093,__export__.product_product_46660_62900b40,stock.stock_location_stock,19.0
,,DS101072,__export__.product_product_16630_4ea0250e,stock.stock_location_stock,114.0
,,JA541212,__export__.product_product_18221_f8c7c29e,stock.stock_location_stock,93.0
,,CS101128,__export__.product_product_14117_b12ede13,stock.stock_location_stock,264.0
,,30181023,__export__.product_product_11258_2641080b,stock.stock_location_stock,40.0
,,PF351224,__export__.product_product_33361_ed892868,stock.stock_location_stock,3.0
,,DS181066,__export__.product_product_16867_2a925f40,stock.stock_location_stock,15.0
,,AA191094,__export__.product_product_46661_a7ef76c4,stock.stock_location_stock,15.0
,,AN111009,__export__.product_product_47218_f7ed0051,stock.stock_location_stock,6.0
,,AN101190,__export__.product_product_47169_058cd2ee,stock.stock_location_stock,33.0
Sales of 2021/11/15,True,DD111018,__export__.product_product_14214_7e3a22e8,stock.stock_location_stock,19.0
,,39171619,__export__.product_product_38736_7c64c0e2,stock.stock_location_stock,27.0
,,AN101166,__export__.product_product_47159_b9ffcaee,stock.stock_location_stock,6.0
,,AN101012,__export__.product_product_47127_4dbbc186,stock.stock_location_stock,18.0
,,AA101210,__export__.product_product_38920_011cfcda,stock.stock_location_stock,397.0
,,AA101472,__export__.product_product_38983_f7e823a8,stock.stock_location_stock,47.0
,,AA101077,__export__.product_product_38888_7cc08691,stock.stock_location_stock,96.0
,,36DU4017,__export__.product_product_11782_1a386292,stock.stock_location_stock,3.0
,,AA121006,__export__.product_product_39184_addf96fb,stock.stock_location_stock,92.0
Sales of 2021/11/12,True,56DU0423,__export__.product_product_13813_31d1886e,stock.stock_location_stock,0.0
,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,138.0
,,36AA4025,__export__.product_product_38456_85771566,stock.stock_location_stock,31.0
,,AB151095,__export__.product_product_46821_5dace541,stock.stock_location_stock,2.0
,,DH171013,__export__.product_product_15219_e4f9fa30,stock.stock_location_stock,13.0
,,36AA4050,__export__.product_product_38470_656a956e,stock.stock_location_stock,37.0
,,AA101692,__export__.product_product_39036_943f20cf,stock.stock_location_stock,39.0
,,AM191005,__export__.product_product_47121_5eb1d4c7,stock.stock_location_stock,40.0
,,AA121135(YL),__export__.product_product_50397_e1240392,stock.stock_location_stock,2.0
,,24171180,__export__.product_product_38219_6b7ec436,stock.stock_location_stock,3.0
,,DS121113,__export__.product_product_16752_4016fcd8,stock.stock_location_stock,16.0
,,DK151094,__export__.product_product_16120_432a826f,stock.stock_location_stock,51.0
,,39200811,__export__.product_product_38771_d1ebcd5a,stock.stock_location_stock,3.0
,,BA132110,__export__.product_product_47418_7a4d44e7,stock.stock_location_stock,68.0
,,DL191013,__export__.product_product_16328_d24d718c,stock.stock_location_stock,0.0
,,24151175,__export__.product_product_38112_4a30f93e,stock.stock_location_stock,0.0
,,24151179,__export__.product_product_38116_b309469d,stock.stock_location_stock,4.0
,,JZ231201,__export__.product_product_32086_6a37fd62,stock.stock_location_stock,0.0
,,DU101041,__export__.product_product_17254_81ffd2a3,stock.stock_location_stock,1.0
Sales of 2021/11/13,True,24191137,__export__.product_product_38275_85cf5ef5,stock.stock_location_stock,0.0
,,DH201080,__export__.product_product_15316_cf028e48,stock.stock_location_stock,17.0
,,DU201010,__export__.product_product_17460_8ed1dc65,stock.stock_location_stock,25.0
,,DZ151012,__export__.product_product_17705_7ef9177e,stock.stock_location_stock,12.0
,,24171024,__export__.product_product_38195_951f62a8,stock.stock_location_stock,186.0
,,24151171,__export__.product_product_38108_adc8cd62,stock.stock_location_stock,34.0
,,AN101421,__export__.product_product_47212_c67e2804,stock.stock_location_stock,11.0
,,31111056,__export__.product_product_11350_86a3f005,stock.stock_location_stock,8.0
,,36DH4025,__export__.product_product_11508_83130106,stock.stock_location_stock,31.0
,,DS121137,__export__.product_product_16758_db0de073,stock.stock_location_stock,33.0
,,DS101036,__export__.product_product_16613_fd429184,stock.stock_location_stock,333.0
,,36DS1004,__export__.product_product_11706_899b1546,stock.stock_location_stock,115.0
,,DJ101216,__export__.product_product_15484_254e9189,stock.stock_location_stock,24.0
,,DG111008,__export__.product_product_14583_695d257d,stock.stock_location_stock,32.0
,,DD121013,__export__.product_product_14222_0e4fd623,stock.stock_location_stock,61.0
,,DH101680,__export__.product_product_14931_858b8efc,stock.stock_location_stock,32.0
,,DJ201183,__export__.product_product_15838_bece6fb9,stock.stock_location_stock,41.0
,,39104119,__export__.product_product_12634_792e3269,stock.stock_location_stock,76.0
,,36PA0042,__export__.product_product_12387_12d74e9e,stock.stock_location_stock,6.0
,,52DU0578,__export__.product_product_13163_c6b76835,stock.stock_location_stock,2.0
,,36BA4009K,__export__.product_product_38535_67bd7876,stock.stock_location_stock,1.0
,,AF201036,__export__.product_product_46951_c231835c,stock.stock_location_stock,11.0
Sales of 2021/11/20,True,01100342K,__export__.product_product_37515_dbde506e,stock.stock_location_stock,54.0
,,DH111034,__export__.product_product_15020_1a12903d,stock.stock_location_stock,35.0
,,JZ161202,__export__.product_product_32004_6301667d,stock.stock_location_stock,0.0
,,AB151095,__export__.product_product_46821_5dace541,stock.stock_location_stock,9.0
,,39171519,__export__.product_product_38735_aae7f1e9,stock.stock_location_stock,42.0
,,AB101067,__export__.product_product_46781_34999964,stock.stock_location_stock,16.0
,,JN122000,__export__.product_product_23826_5922f6f8,stock.stock_location_stock,0.0
,,DX121010,__export__.product_product_17630_cc6741f2,stock.stock_location_stock,49.0
,,31121029,__export__.product_product_11355_0a75480d,stock.stock_location_stock,70.0
,,36DS1201,__export__.product_product_11708_54d75bd3,stock.stock_location_stock,24.0
,,PD531029,__export__.product_product_33166_a85d3099,stock.stock_location_stock,0.0
,,36JZ0008,__export__.product_product_12257_1b41c67c,stock.stock_location_stock,16.0
,,36DH4007,__export__.product_product_11495_efa1f13f,stock.stock_location_stock,11.0
,,PD511229,__export__.product_product_33165_178ac17f,stock.stock_location_stock,2.0
,,AA121150,__export__.product_product_39217_f65dfb06,stock.stock_location_stock,8.0
,,36AA4105,__export__.product_product_38485_197504bc,stock.stock_location_stock,1.0
,,JN181001,__export__.product_product_23848_1d67e65b,stock.stock_location_stock,6.0
,,DH102272,__export__.product_product_14997_3600c782,stock.stock_location_stock,10.0
,,DJ161227,__export__.product_product_15656_748d8866,stock.stock_location_stock,-1.0
,,DJ161229,__export__.product_product_15658_41190a71,stock.stock_location_stock,-1.0
,,52DH1335,__export__.product_product_12929_f5f4388e,stock.stock_location_stock,5.0
