ID,Product/ID,Product/Internal Reference,Counted Quantity
__export__.stock_inventory_line_233228_4fc35cbf,__export__.product_product_15867_6e3ddc1a,DJ221003,-1.0
__export__.stock_inventory_line_232053_a8d50c37,__export__.product_product_12272_e636fe14,36JZ0024,0.0
__export__.stock_inventory_line_232859_9323d223,__export__.product_product_47468_06b53744,BA191052,0.0
__export__.stock_inventory_line_232148_e5a81f97,__export__.product_product_38737_f5ce49e6,39171905,0.0
__export__.stock_inventory_line_231650_d99f913c,__export__.product_product_37855_dc8e524f,24111065,17.0
__export__.stock_inventory_line_233439_caec264c,__export__.product_product_16922_e31fcadb,DS201025,7.0
__export__.stock_inventory_line_233322_533ee281,__export__.product_product_16321_0e0754ce,DL161048,6.0
__export__.stock_inventory_line_233682_b217dab3,__export__.product_product_18552_ae6fbde5,JC101034,46.0
__export__.stock_inventory_line_233065_834d5cda,__export__.product_product_14958_496d2e37,DH101877,0.0
__export__.stock_inventory_line_234018_29d86629,__export__.product_product_23885_7f6b7be5,JN511202,3.0
__export__.stock_inventory_line_232804_f0b07b93,__export__.product_product_47212_c67e2804,AN101421,14.0
__export__.stock_inventory_line_231909_c7529c43,__export__.product_product_38465_b0e8d713,36AA4042,20.0
__export__.stock_inventory_line_231896_bba05dde,__export__.product_product_38444_a08a3fc7,36AA1004,2.0
__export__.stock_inventory_line_232123_6a14331c,__export__.product_product_38666_4cd4757b,39103519,847.0
__export__.stock_inventory_line_232493_a85830ff,__export__.product_product_39003_95b0f54e,AA101569,104.0
__export__.stock_inventory_line_231830_9525a87c,__export__.product_product_11299_fcd68dc8,31101020,65.0
__export__.stock_inventory_line_232476_666ad778,__export__.product_product_38972_d704bdb5,AA101446,2.0
__export__.stock_inventory_line_231794_c21bf1b4,__export__.product_product_38366_d07f9eb6,28101110,103.0
__export__.stock_inventory_line_232500_a55bc49e,__export__.product_product_39016_87c85ca4,AA101598,9.0
__export__.stock_inventory_line_232396_a1631e12,__export__.product_product_49865_9ea94de1,6004(NACHi),36.0
__export__.stock_inventory_line_232138_b2e98cd1,__export__.product_product_38697_9439cf71,39143520,36.0
__export__.stock_inventory_line_231674_f7a50b61,__export__.product_product_37990_1e110c71,24130105,0.0
__export__.stock_inventory_line_232412_5a781571,__export__.product_product_49863_c690339a,6305(NACHi),88.0
__export__.stock_inventory_line_232491_d4be2aef,__export__.product_product_39001_02753d26,AA101565,37.0
__export__.stock_inventory_line_232490_c7b8bcd8,__export__.product_product_39000_1ec75527,AA101564,28.0
__export__.stock_inventory_line_232021_74bb0adb,__export__.product_product_11968_d27382cf,36JG0011,35.0
__export__.stock_inventory_line_232412_5a781571,__export__.product_product_49863_c690339a,6305(NACHi),88.0
__export__.stock_inventory_line_233393_8c147c08,__export__.product_product_16762_4101f826,DS141014,30.0
__export__.stock_inventory_line_241791_a0d94795,__export__.product_product_16217_7e7d808e,DK181046,-2.0
__export__.stock_inventory_line_231765_4dc0501a,__export__.product_product_38272_23c0324e,24191129,14.0
__export__.stock_inventory_line_232710_60ac50c7,__export__.product_product_46865_a2f717c7,AB201072,0.0
__export__.stock_inventory_line_238581_41506b09,__export__.product_product_46863_74e5c2e3,AB201065,-1.0
__export__.stock_inventory_line_232781_3997ad3e,__export__.product_product_47169_058cd2ee,AN101190,-5.0
__export__.stock_inventory_line_232693_e0266d3f,__export__.product_product_46819_11b16df0,AB151093,58.0
__export__.stock_inventory_line_232913_4bee7e10,__export__.product_product_14110_99307f6f,CL201023,22.0
__export__.stock_inventory_line_233279_d49ea42c,__export__.product_product_16089_4e6b6f0f,DK151036,7.0
__export__.stock_inventory_line_234181_bef3201a,__export__.product_product_32767_003336a5,PA161012,0.0
__export__.stock_inventory_line_247405_ee789261,__export__.product_product_32902_09bc770e,PA402403,-1.0
__export__.stock_inventory_line_234066_521f489e,__export__.product_product_31970_ec35c7d0,JZ151036,7.0
__export__.stock_inventory_line_232315_e418d2d3,__export__.product_product_13603_b57b0b11,52JZ0927,2.0
__export__.stock_inventory_line_232406_3d149460,__export__.product_product_49877_3f134b61,6300(NACHi),24.0
__export__.stock_inventory_line_232398_d4c9133c,__export__.product_product_49878_78eead10,6200(NACHi),31.0
__export__.stock_inventory_line_233977_0dcfea9b,__export__.product_product_23654_5c162ad2,JL511022,10.0
__export__.stock_inventory_line_231721_831e2582,__export__.product_product_38145_6819662c,24160924,-9.0
__export__.stock_inventory_line_231722_980fe4d7,__export__.product_product_38146_32236bb7,24161003,77.0
__export__.stock_inventory_line_232761_952b6bd3,__export__.product_product_47135_92313374,AN101083,77.0
__export__.stock_inventory_line_232886_791f3c87,__export__.product_product_47576_f5c05a99,BF551613,-11.0
__export__.stock_inventory_line_231741_e9b33011,__export__.product_product_38201_0aa329c0,24171076,43.0
__export__.stock_inventory_line_232585_f72ae2c8,__export__.product_product_39255_22f975e6,AA131024,13.0
__export__.stock_inventory_line_233200_d88bc99c,__export__.product_product_15749_c19a10fa,DJ191023,-4.0
__export__.stock_inventory_line_232659_43e3850a,__export__.product_product_46711_0e8dc5a3,AA201239,5.0
__export__.stock_inventory_line_232415_926adc96,__export__.product_product_49880_f530bcfc,63|28(NACHi),5.0
__export__.stock_inventory_line_233658_c365d177,__export__.product_product_18402_7060219a,JB181421,5.0
__export__.stock_inventory_line_232888_5074c79a,__export__.product_product_47579_1d16e2a1,BG113803,17.0
__export__.stock_inventory_line_235619_0a10aacd,__export__.product_product_11496_24959187,36DH4008,-1.0
__export__.stock_inventory_line_232070_37ce8d6c,__export__.product_product_12378_d2add5a9,36PA0002,6.0
__export__.stock_inventory_line_232913_4bee7e10,__export__.product_product_14110_99307f6f,CL201023,24.0
__export__.stock_inventory_line_232631_172dd2df,__export__.product_product_39376_dbb2cb8a,AA191069,4.0
__export__.stock_inventory_line_232070_37ce8d6c,__export__.product_product_12378_d2add5a9,36PA0002,6.0
__export__.stock_inventory_line_231940_b2b92001,__export__.product_product_11477_53ef9cbb,36DD4008,107.0
__export__.stock_inventory_line_238362_5d2ec492,__export__.product_product_39264_210b3fc3,AA141004,-1.0
__export__.stock_inventory_line_233325_86b0d4a1,__export__.product_product_16326_2ba4348d,DL181080,74.0
__export__.stock_inventory_line_231749_5a72f0a9,__export__.product_product_38222_3fec39c8,24171201,17.0
__export__.stock_inventory_line_231992_138b6cd8,__export__.product_product_11783_134df709,36DU4026,4.0
__export__.stock_inventory_line_232180_40dda9a5,__export__.product_product_12787_61902238,39240320,15.0
__export__.stock_inventory_line_235364_2db5f524,__export__.product_product_38390_d72ffe43,31101018,-1.0
__export__.stock_inventory_line_233236_6d9c0583,__export__.product_product_15895_32716426,DK101003,17.0
__export__.stock_inventory_line_232756_3188e72b,__export__.product_product_47127_4dbbc186,AN101012,23.0
