name,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
"Sales 2021/06/25,26,28",True,06101213,__export__.product_product_37609_f90a0b7a,stock.stock_location_stock,3.0
,,DH201080,__export__.product_product_15316_cf028e48,stock.stock_location_stock,1.0
,,36DJ1004,__export__.product_product_11577_4a1c5231,stock.stock_location_stock,1.0
,,AA111156,__export__.product_product_39178_a073b0eb,stock.stock_location_stock,16.0
,,36AA4042,__export__.product_product_38465_b0e8d713,stock.stock_location_stock,7.0
,,DJ201207,__export__.product_product_15847_1f9fe42a,stock.stock_location_stock,23.0
,,6202(NACHi),__export__.product_product_49879_bf88e307,stock.stock_location_stock,6.0
,,DS101071,__export__.product_product_16629_47c0f731,stock.stock_location_stock,14.0
,,DH101680,__export__.product_product_14931_858b8efc,stock.stock_location_stock,28.0
,,AA101588,__export__.product_product_39010_4496a94f,stock.stock_location_stock,10.0
,,AA101666,__export__.product_product_39029_16dbb117,stock.stock_location_stock,14.0
,,36281008,__export__.product_product_38440_8b28e8e0,stock.stock_location_stock,38.0
,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,27.0
,,JG621413,__export__.product_product_22903_a5e4b137,stock.stock_location_stock,0.0
,,36DU4017,__export__.product_product_11782_1a386292,stock.stock_location_stock,46.0
,,6300(NACHi),__export__.product_product_49877_3f134b61,stock.stock_location_stock,19.0
,,6200(NACHi),__export__.product_product_49878_78eead10,stock.stock_location_stock,24.0
,,JZ161204,__export__.product_product_32006_26924e22,stock.stock_location_stock,2.0
,,DH101188,__export__.product_product_14813_6613f0a6,stock.stock_location_stock,12.0
,,PD531029,__export__.product_product_33166_a85d3099,stock.stock_location_stock,3.0
,,PD511229,__export__.product_product_33165_178ac17f,stock.stock_location_stock,17.0
,,DH101877,__export__.product_product_14958_496d2e37,stock.stock_location_stock,30.0
,,36DH4117,__export__.product_product_11552_fa8081bd,stock.stock_location_stock,9.0
,,DU191047,__export__.product_product_17451_fac07d6d,stock.stock_location_stock,8.0
,,52DU0104,__export__.product_product_13147_4e371160,stock.stock_location_stock,23.0
,,03100338,__export__.product_product_37562_f522a1f2,stock.stock_location_stock,46.0
,,06101009,__export__.product_product_37606_3bcc4937,stock.stock_location_stock,58.0
,,24101114,__export__.product_product_37822_a4ad1f0e,stock.stock_location_stock,14.0
,,AA101210,__export__.product_product_38920_011cfcda,stock.stock_location_stock,612.0
,,6201(NACHi),__export__.product_product_49874_88bc47b0,stock.stock_location_stock,1.0
,,DZ191014,__export__.product_product_17752_f2c5b76e,stock.stock_location_stock,53.0
,,AA111122,__export__.product_product_39169_7640e93d,stock.stock_location_stock,22.0
,,AA201012,__export__.product_product_46676_280283c9,stock.stock_location_stock,43.0
,,6004(NACHi),__export__.product_product_49865_9ea94de1,stock.stock_location_stock,6.0
,,LCF00001,__export__.product_product_47858_b514a9dc,stock.stock_location_stock,6.0
,,DX101046,__export__.product_product_17614_8c25533a,stock.stock_location_stock,1.0
,,24151059,__export__.product_product_38068_81978363,stock.stock_location_stock,2.0
,,AZ161212,__export__.product_product_47310_57bdb048,stock.stock_location_stock,1.0
,,JE551403,__export__.product_product_19096_3a9958e7,stock.stock_location_stock,19.0
,,36AA4018,__export__.product_product_38452_287ed116,stock.stock_location_stock,2.0
,,24101203,__export__.product_product_37831_6c47eae1,stock.stock_location_stock,1.0
,,AA101262,__export__.product_product_38938_c1a44c3a,stock.stock_location_stock,5.0
,,AA101013,__export__.product_product_38864_2845f219,stock.stock_location_stock,50.0
,,39103519,__export__.product_product_38666_4cd4757b,stock.stock_location_stock,1009.0
,,28101118,__export__.product_product_38367_771f9025,stock.stock_location_stock,38.0
,,AP201029,__export__.product_product_14061_dd5f9676,stock.stock_location_stock,15.0
,,DH121093,__export__.product_product_15056_33c87146,stock.stock_location_stock,12.0
,,DS101277,__export__.product_product_16690_9cb03956,stock.stock_location_stock,1.0
,,36152203,__export__.product_product_38417_75502bfa,stock.stock_location_stock,47.0
,,36DU1205,__export__.product_product_11773_dc7dfd0d,stock.stock_location_stock,68.0
,,JD511010,__export__.product_product_18884_48a84f25,stock.stock_location_stock,65.0
,,DD181183,__export__.product_product_14308_4ef1b792,stock.stock_location_stock,83.0
,,39108019,__export__.product_product_12644_aab814c5,stock.stock_location_stock,208.0
,,36DJ4104,__export__.product_product_11632_f03fb0a4,stock.stock_location_stock,100.0
PRIRSQ2021052804008,True,24130105,__export__.product_product_37990_1e110c71,stock.stock_location_stock,50.0
,,AA231255,__export__.product_product_46770_4a6c5144,stock.stock_location_stock,17.0
,,BGO20W50C,__export__.product_product_49755_86045366,stock.stock_location_stock,110.0
PRIBDM2021062803424,True,24131032,__export__.product_product_38008_6c94e8ea,stock.stock_location_stock,35.0
,,AN101300,__export__.product_product_47184_46b98ae9,stock.stock_location_stock,18.0
PRIBDM2021062803423,True,39121420,__export__.product_product_38682_dd3fbe1b,stock.stock_location_stock,20.0
,,DH101373,__export__.product_product_14849_6a24172d,stock.stock_location_stock,79.0
