name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/03/05,2022/03/05,True,DJ151047,__export__.product_product_15589_38a92249,stock.stock_location_stock,26.0
,,,AB101067,__export__.product_product_46781_34999964,stock.stock_location_stock,12.0
,,,36AA1003,__export__.product_product_38442_6d3f8198,stock.stock_location_stock,14.0
,,,36AA1004,__export__.product_product_38444_a08a3fc7,stock.stock_location_stock,172.0
,,,36AN0016,__export__.product_product_38528_e40d7942,stock.stock_location_stock,6.0
,,,39103519,__export__.product_product_38666_4cd4757b,stock.stock_location_stock,523.0
Sales of 2022/03/07,2022/03/07,True,AA191077,__export__.product_product_39381_c06c89b9,stock.stock_location_stock,15.0
,,,JE541240,__export__.product_product_19067_5b89e26d,stock.stock_location_stock,33.0
,,,JE541241,__export__.product_product_19068_d7207ac8,stock.stock_location_stock,1.0
,,,24151258,__export__.product_product_38132_71f9e347,stock.stock_location_stock,4.0
,,,AN101190,__export__.product_product_47169_058cd2ee,stock.stock_location_stock,10.0
,,,36DU1205,__export__.product_product_11773_dc7dfd0d,stock.stock_location_stock,36.0
,,,AN131039,__export__.product_product_47236_592f80e4,stock.stock_location_stock,475.0
,,,39103519,__export__.product_product_38666_4cd4757b,stock.stock_location_stock,483.0
,,,39201719,__export__.product_product_12732_708a75a8,stock.stock_location_stock,64.0
,,,36AA4050,__export__.product_product_38470_656a956e,stock.stock_location_stock,48.0
,,,36AA4041,__export__.product_product_38464_0a1f4bc5,stock.stock_location_stock,84.0
,,,AA102094,__export__.product_product_39116_54854f3e,stock.stock_location_stock,17.0
,,,AA111153,__export__.product_product_39176_ca376fb3,stock.stock_location_stock,224.0
,,,AA101622,__export__.product_product_39021_c42eb979,stock.stock_location_stock,143.0
,,,36AA4105,__export__.product_product_38485_197504bc,stock.stock_location_stock,2.0
Sales of 2022/03/08,2022/03/08,True,DU201008,__export__.product_product_17459_bbc24de0,stock.stock_location_stock,19.0
,,,AA102094,__export__.product_product_39116_54854f3e,stock.stock_location_stock,17.0
,,,AN101186,__export__.product_product_47166_589beacb,stock.stock_location_stock,69.0
,,,DX121010,__export__.product_product_17630_cc6741f2,stock.stock_location_stock,30.0
Sales of 2022/03/09,2022/03/09,True,36102401,__export__.product_product_38415_f1e95bac,stock.stock_location_stock,0.0
,,,AA111091,__export__.product_product_39159_0e061799,stock.stock_location_stock,1.0
,,,DJ191027,__export__.product_product_15753_24394bf3,stock.stock_location_stock,7.0
,,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,106.0
Sales of 2022/03/10,2022/03/10,True,AB151095,__export__.product_product_46821_5dace541,stock.stock_location_stock,16.0
,,,DH101795,__export__.product_product_47687_4cece32a,stock.stock_location_stock,3.0
,,,DH161066,__export__.product_product_15133_55cf02ef,stock.stock_location_stock,16.0
,,,AL201066,__export__.product_product_47084_46c2b99e,stock.stock_location_stock,11.0
,,,52DU0578,__export__.product_product_13163_c6b76835,stock.stock_location_stock,41.0
,,,DH101373,__export__.product_product_14849_6a24172d,stock.stock_location_stock,114.0
,,,AA111082,__export__.product_product_39151_5b84aed5,stock.stock_location_stock,1.0
,,,39104219,__export__.product_product_12635_e93d2566,stock.stock_location_stock,16.0
,,,39171519,__export__.product_product_38735_aae7f1e9,stock.stock_location_stock,511.0
,,,39219019,__export__.product_product_12753_805bbacd,stock.stock_location_stock,457.0
,,,39240320,__export__.product_product_12787_61902238,stock.stock_location_stock,50.0
,,,AA201358,__export__.product_product_46740_9c45edad,stock.stock_location_stock,0.0
Sales of 2022/03/12,2022/03/12,True,DS191038,__export__.product_product_16900_5b7bea8e,stock.stock_location_stock,0.0
,,,24171118,__export__.product_product_38210_a2e80f98,stock.stock_location_stock,0.0
,,,AN101033,__export__.product_product_47130_9b7a94ae,stock.stock_location_stock,2.0
,,,AA101062,__export__.product_product_38882_a0947f8a,stock.stock_location_stock,23.0
,,,AA101666,__export__.product_product_39029_16dbb117,stock.stock_location_stock,22.0
,,,AA121336,__export__.product_product_39249_6b5e9159,stock.stock_location_stock,23.0
,,,AA101588,__export__.product_product_39010_4496a94f,stock.stock_location_stock,2.0
,,,AA101134,__export__.product_product_38898_7e875cfc,stock.stock_location_stock,116.0
,,,AA101015,__export__.product_product_38865_2190d714,stock.stock_location_stock,60.0
,,,36AA4020,__export__.product_product_38454_b76316b6,stock.stock_location_stock,16.0
,,,03100335,__export__.product_product_37561_01143331,stock.stock_location_stock,9.0
,,,KPBC6004,__export__.product_product_32485_cda1fbc5,stock.stock_location_stock,0.0
,,,KPBF6305,__export__.product_product_47840_cd1444ff,stock.stock_location_stock,11.0
,,,39143520,__export__.product_product_38697_9439cf71,stock.stock_location_stock,20.0
,,,AA101708,__export__.product_product_39038_6094943f,stock.stock_location_stock,26.0
,,,31101020,__export__.product_product_11299_fcd68dc8,stock.stock_location_stock,60.0
,,,39103519,__export__.product_product_38666_4cd4757b,stock.stock_location_stock,479.0
