name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2022042905854,2022-04-29,True,24130106,__export__.product_product_37991_2595ae1a,stock.stock_location_stock,3.0
,,,31111056,__export__.product_product_11350_86a3f005,stock.stock_location_stock,5.0
,,,JN122000,__export__.product_product_23826_5922f6f8,stock.stock_location_stock,2.0
,,,JZ511016,__export__.product_product_32186_251cbe2d,stock.stock_location_stock,66.0
,,,35101059,__export__.product_product_38403_7d3e54e9,stock.stock_location_stock,20.0
,,,36AE0001,__export__.product_product_49751_b9240984,stock.stock_location_stock,10.0
,,,AB101067,__export__.product_product_46781_34999964,stock.stock_location_stock,48.0
,,,AN101186,__export__.product_product_47166_589beacb,stock.stock_location_stock,61.0
,,,DF101055,__export__.product_product_14448_2af00a81,stock.stock_location_stock,91.0
,,,DH101680,__export__.product_product_14931_858b8efc,stock.stock_location_stock,25.0
,,,DH121171,__export__.product_product_15082_7a4ccc37,stock.stock_location_stock,2.0
,,,DJ101064,__export__.product_product_15461_9fa87c22,stock.stock_location_stock,84.0
,,,DM191005,__export__.product_product_16397_4e1b26f7,stock.stock_location_stock,5.0
,,,DS211006,__export__.product_product_16944_acc9383b,stock.stock_location_stock,38.0
,,,JD401007,__export__.product_product_18859_f431109b,stock.stock_location_stock,8.0
PRIBDM2022042905855,2022-04-29,True,03100338,__export__.product_product_37562_f522a1f2,stock.stock_location_stock,71.0
,,,36DJ4104,__export__.product_product_11632_f03fb0a4,stock.stock_location_stock,76.0
,,,36DK0015,__export__.product_product_11642_c8bc602d,stock.stock_location_stock,73.0
,,,AA101210,__export__.product_product_38920_011cfcda,stock.stock_location_stock,210.0
,,,AA101472,__export__.product_product_38983_f7e823a8,stock.stock_location_stock,590.0
,,,AA101499,__export__.product_product_38993_4dda982b,stock.stock_location_stock,70.0
,,,AN101166,__export__.product_product_47159_b9ffcaee,stock.stock_location_stock,87.0
,,,AA101598,__export__.product_product_39016_87c85ca4,stock.stock_location_stock,10.0
,,,AA101564,__export__.product_product_39000_1ec75527,stock.stock_location_stock,56.0
,,,AB181012,__export__.product_product_46850_cdd0ca3d,stock.stock_location_stock,74.0
,,,AB181017,__export__.product_product_46852_d24e788e,stock.stock_location_stock,169.0
,,,AL201012,__export__.product_product_47070_d6076684,stock.stock_location_stock,74.0
,,,CB101114,__export__.product_product_14089_b5e6aa2d,stock.stock_location_stock,161.0
,,,CD101082,__export__.product_product_47671_3639753f,stock.stock_location_stock,5.0
,,,DU121009,__export__.product_product_17311_1bf26bf9,stock.stock_location_stock,1.0
,,,DX121010,__export__.product_product_17630_cc6741f2,stock.stock_location_stock,26.0
,,,DX101045,__export__.product_product_17613_a54d509b,stock.stock_location_stock,12.0
,,,DX101049,__export__.product_product_17617_272afc07,stock.stock_location_stock,21.0
,,,AA191010,__export__.product_product_39360_ec9e5a33,stock.stock_location_stock,10.0
,,,DJ191023,__export__.product_product_15749_c19a10fa,stock.stock_location_stock,57.0
PRIBDM2022042905856,2022-04-29,True,03100338,__export__.product_product_37562_f522a1f2,stock.stock_location_stock,72.0
,,,24141090,__export__.product_product_38027_20326df5,stock.stock_location_stock,3.0
,,,30151105,__export__.product_product_11238_926c2a15,stock.stock_location_stock,216.0
,,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,94.0
,,,36314001K,__export__.product_product_11464_669bfc40,stock.stock_location_stock,46.0
,,,36AN0010,__export__.product_product_38522_febe14be,stock.stock_location_stock,30.0
,,,36DJ4005,__export__.product_product_11582_dd53e505,stock.stock_location_stock,28.0
,,,DG201049,__export__.product_product_14715_ac4f12b5,stock.stock_location_stock,6.0
,,,DM181036,__export__.product_product_16393_503cbbf1,stock.stock_location_stock,26.0
,,,DS101036,__export__.product_product_16613_fd429184,stock.stock_location_stock,50.0
,,,52JB0231,__export__.product_product_13229_294af31e,stock.stock_location_stock,3.0
PRIBDM2022042905857,2022-04-29,True,36DU1205,__export__.product_product_11773_dc7dfd0d,stock.stock_location_stock,46.0
,,,36JE0005,__export__.product_product_11892_8a61f1aa,stock.stock_location_stock,17.0
,,,39128321,__export__.product_product_38685_3347ae00,stock.stock_location_stock,47.0
,,,DD101495,__export__.product_product_14210_c9a8ead8,stock.stock_location_stock,7.0
PRIBDM2022042905858,2022-04-29,True,22131018,__export__.product_product_37717_31a459a1,stock.stock_location_stock,40.0
,,,31201079,__export__.product_product_11426_39620f60,stock.stock_location_stock,33.0
,,,36JF0006,__export__.product_product_11912_289504ea,stock.stock_location_stock,2.0
,,,39100820,__export__.product_product_12623_509e24cb,stock.stock_location_stock,62.0
,,,52DJ0566,__export__.product_product_13038_e509ac88,stock.stock_location_stock,4.0
,,,AA191085,__export__.product_product_39386_d2227e69,stock.stock_location_stock,12.0
,,,AN101012,__export__.product_product_47127_4dbbc186,stock.stock_location_stock,25.0
,,,BH184000,__export__.product_product_47657_2fa25916,stock.stock_location_stock,1.0
,,,DH181092,__export__.product_product_15247_417653bd,stock.stock_location_stock,7.0
,,,DJ191008,__export__.product_product_15738_7a9503ee,stock.stock_location_stock,11.0
,,,DJ191023,__export__.product_product_15749_c19a10fa,stock.stock_location_stock,57.0
,,,DJ191061,__export__.product_product_15772_ae1ce7ab,stock.stock_location_stock,24.0
,,,DJ191081,__export__.product_product_15776_d50d7b50,stock.stock_location_stock,7.0
,,,DS101251,__export__.product_product_16679_74be3896,stock.stock_location_stock,8.0
,,,DU101218,__export__.product_product_17291_dc76456a,stock.stock_location_stock,8.0
,,,DX121010,__export__.product_product_17630_cc6741f2,stock.stock_location_stock,26.0
,,,JN181001,__export__.product_product_23848_1d67e65b,stock.stock_location_stock,9.0
,,,AB111107,__export__.product_product_46786_c2ecf83a,stock.stock_location_stock,3.0
,,,DK151094,__export__.product_product_16120_432a826f,stock.stock_location_stock,10.0
,,,DU191035,__export__.product_product_17446_2c37315c,stock.stock_location_stock,26.0
,,,JD511010,__export__.product_product_18884_48a84f25,stock.stock_location_stock,28.0
,,,DK101755,__export__.product_product_16022_360e9fc0,stock.stock_location_stock,46.0
,,,AA111107,__export__.product_product_39164_bf239bed,stock.stock_location_stock,4.0
,,,JA511204,__export__.product_product_18178_b9a4aa99,stock.stock_location_stock,24.0
,,,52PF1156,__export__.product_product_13746_5e43a518,stock.stock_location_stock,7.0
PRIBDM2022042905859,2022-04-29,True,36DU4026,__export__.product_product_11783_134df709,stock.stock_location_stock,20.0
,,,AN101123,__export__.product_product_47142_6ac208e3,stock.stock_location_stock,5.0
,,,DD101336,__export__.product_product_14184_2088016d,stock.stock_location_stock,7.0
,,,DU101190,__export__.product_product_17282_4966ca18,stock.stock_location_stock,17.0
PRIBDM2022042905860,2022-04-29,True,AB111107,__export__.product_product_46786_c2ecf83a,stock.stock_location_stock,6.0
,,,AN101123,__export__.product_product_47142_6ac208e3,stock.stock_location_stock,16.0
,,,DU191006,__export__.product_product_17429_aef1cffa,stock.stock_location_stock,21.0
,,,DZ151027,__export__.product_product_17715_62433d53,stock.stock_location_stock,5.0
PRIBDM2022042905861,2022-04-29,True,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,49.0
,,,39219019,__export__.product_product_12753_805bbacd,stock.stock_location_stock,415.0
,,,AN101123,__export__.product_product_47142_6ac208e3,stock.stock_location_stock,26.0
PRIBDM2022042905862,2022-04-29,True,36311006,__export__.product_product_11456_4154bc3e,stock.stock_location_stock,48.0
,,,36AA4057,__export__.product_product_38472_f5408eb9,stock.stock_location_stock,3.0
,,,36AB4015,__export__.product_product_38501_c244c379,stock.stock_location_stock,6.0
,,,36DH4007,__export__.product_product_11495_efa1f13f,stock.stock_location_stock,20.0
,,,36DJ4005,__export__.product_product_11582_dd53e505,stock.stock_location_stock,28.0
,,,36DU4026,__export__.product_product_11783_134df709,stock.stock_location_stock,1.0
,,,36JE0003,__export__.product_product_11890_917c9c76,stock.stock_location_stock,86.0
,,,AA101446,__export__.product_product_38972_d704bdb5,stock.stock_location_stock,18.0
,,,DD181207,__export__.product_product_14317_21c28847,stock.stock_location_stock,3.0
,,,DM191005,__export__.product_product_16397_4e1b26f7,stock.stock_location_stock,4.0
,,,DS201079,__export__.product_product_16940_3c8363a4,stock.stock_location_stock,12.0
,,,39201719,__export__.product_product_12732_708a75a8,stock.stock_location_stock,604.0
,,,39186420,__export__.product_product_12709_32d73d7c,stock.stock_location_stock,7.0
PRIBDM2022042905863,2022-04-29,True,36JE0005,__export__.product_product_11892_8a61f1aa,stock.stock_location_stock,12.0
,,,39100820,__export__.product_product_12623_509e24cb,stock.stock_location_stock,45.0
,,,39219019,__export__.product_product_12753_805bbacd,stock.stock_location_stock,396.0
,,,AA101446,__export__.product_product_38972_d704bdb5,stock.stock_location_stock,25.0
,,,AN101123,__export__.product_product_47142_6ac208e3,stock.stock_location_stock,11.0
,,,DF161413,__export__.product_product_14484_91f3b1e3,stock.stock_location_stock,35.0
PRIBDM2022042905864,2022-04-29,True,36JZ0024,__export__.product_product_12272_e636fe14,stock.stock_location_stock,5.0
,,,DH101050,__export__.product_product_14768_5eb4ee7d,stock.stock_location_stock,92.0
,,,DH101098,__export__.product_product_14781_ecd4ff37,stock.stock_location_stock,13.0
,,,DH101188,__export__.product_product_14813_6613f0a6,stock.stock_location_stock,17.0
,,,DH101373,__export__.product_product_14849_6a24172d,stock.stock_location_stock,164.0
,,,DH101864,__export__.product_product_14955_b2339f87,stock.stock_location_stock,13.0
,,,DJ151071,__export__.product_product_15601_2f33e76c,stock.stock_location_stock,38.0
,,,DU101278,__export__.product_product_17298_419b95c5,stock.stock_location_stock,12.0
,,,KPBB6302,__export__.product_product_32484_c0e8ea7a,stock.stock_location_stock,24.0
PRIBDM2022042905865,2022-04-29,True,36AN0010,__export__.product_product_38522_febe14be,stock.stock_location_stock,30.0
,,,36DJ4005,__export__.product_product_11582_dd53e505,stock.stock_location_stock,18.0
,,,39240320,__export__.product_product_12787_61902238,stock.stock_location_stock,58.0
,,,52JB0231,__export__.product_product_13229_294af31e,stock.stock_location_stock,12.0
,,,AA101446,__export__.product_product_38972_d704bdb5,stock.stock_location_stock,40.0
,,,AA101598,__export__.product_product_39016_87c85ca4,stock.stock_location_stock,13.0
,,,DJ191081,__export__.product_product_15776_d50d7b50,stock.stock_location_stock,9.0
,,,DL181080,__export__.product_product_16326_2ba4348d,stock.stock_location_stock,142.0
,,,JN521001,__export__.product_product_23886_b85651cd,stock.stock_location_stock,25.0
,,,DZ111002,__export__.product_product_17690_a9a1c333,stock.stock_location_stock,5.0
