name,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Nishan Automobile Inv - CB2001494 07/31,True,BP00106(VARROC),__export__.product_product_50257_721e45f5,stock.stock_location_stock,5.0
,,BP00107(VARROC),__export__.product_product_50258_5feb52ec,stock.stock_location_stock,5.0
Nishan Automobile Inv - CB2001547 08/03,True,52AA4035(YL),__export__.product_product_50161_009349b6,stock.stock_location_stock,3.0
,,EI00509(VARROC),__export__.product_product_50259_52185f8b,stock.stock_location_stock,2.0
Nishan Automobile Inv - CB2001560 08/04,True,EI0183(FLASH),__export__.product_product_50261_e1c4c1d8,stock.stock_location_stock,2.0
Nishan Automobile Inv - CB2001578 08/05,True,24130106(YL),__export__.product_product_50262_b732d994,stock.stock_location_stock,3.0
,,24151061(YL),__export__.product_product_50008_0e9ca617,stock.stock_location_stock,5.0
,,36AA4070(YL),__export__.product_product_50263_016309fa,stock.stock_location_stock,2.0
,,AZ161000(YL),__export__.product_product_49933_29706c17,stock.stock_location_stock,4.0
,,RB0121(ARC),__export__.product_product_50185_1396a2ae,stock.stock_location_stock,80.0
,,RB0535,__export__.product_product_50264_76398644,stock.stock_location_stock,20.0
Nishan Automobile Inv - CB2001606 08/06,True,24171024(YL),__export__.product_product_49917_28c01a82,stock.stock_location_stock,24.0
,,RJ0108(LEX),__export__.product_product_50001_42b22428,stock.stock_location_stock,14.0
Nishan Automobile Inv - CB2001613 08/07,True,JZ402403(YL),__export__.product_product_50260_6d0ccbc2,stock.stock_location_stock,2.0
PRIBDM2021073111521 08/06,True,DK101063,__export__.product_product_15898_16baff19,stock.stock_location_stock,27.0
,,DS101361,__export__.product_product_16709_847d9ebc,stock.stock_location_stock,3.0
,,DU101190,__export__.product_product_17282_4966ca18,stock.stock_location_stock,31.0
,,JL541208,__export__.product_product_23680_a0920f9f,stock.stock_location_stock,15.0
,,JV511007,__export__.product_product_24155_f3dc026a,stock.stock_location_stock,5.0
,,36DD4002,__export__.product_product_11474_3b9de8b0,stock.stock_location_stock,158.0
,,39201719,__export__.product_product_12732_708a75a8,stock.stock_location_stock,874.0
,,39215220,__export__.product_product_12740_24c1549f,stock.stock_location_stock,15.0
,,39218919,__export__.product_product_12751_5a5dd00b,stock.stock_location_stock,148.0
