name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/06/07,2022/06/07,True,59200012,__export__.product_product_38855_34d7d6f2,stock.stock_location_stock,25.0
,,,DU101218,__export__.product_product_17291_dc76456a,stock.stock_location_stock,24.0
,,,YPA13002,__export__.product_product_37446_38e7d475,stock.stock_location_stock,0.0
,,,24131004,__export__.product_product_38002_d963e04a,stock.stock_location_stock,90.0
,,,36DD4002,__export__.product_product_11474_3b9de8b0,stock.stock_location_stock,11.0
,,,36311006,__export__.product_product_11456_4154bc3e,stock.stock_location_stock,23.0
,,,AA101565,__export__.product_product_39001_02753d26,stock.stock_location_stock,80.0
,,,AA101015,__export__.product_product_38865_2190d714,stock.stock_location_stock,17.0
,,,36AA4040,__export__.product_product_38463_468a32b4,stock.stock_location_stock,28.0
,,,36AA1004,__export__.product_product_38444_a08a3fc7,stock.stock_location_stock,103.0
,,,36241010,__export__.product_product_38429_e8a114d2,stock.stock_location_stock,34.0
,,,39240320,__export__.product_product_12787_61902238,stock.stock_location_stock,24.0
,,,24100308,__export__.product_product_37796_e24a507d,stock.stock_location_stock,6.0
,,,36AN0016,__export__.product_product_38528_e40d7942,stock.stock_location_stock,12.0
,,,36314001,__export__.product_product_11463_1436ff3d,stock.stock_location_stock,1.0
,,,DD101407,__export__.product_product_14194_6858f886,stock.stock_location_stock,18.0
,,,PD551433,__export__.product_product_33177_b47a899f,stock.stock_location_stock,51.0
Sales of 2022/06/08,2022/06/08,True,DS101134,__export__.product_product_16655_d02a42af,stock.stock_location_stock,0.0
,,,JL233316,__export__.product_product_23578_461ceff1,stock.stock_location_stock,0.0
,,,JF151032,__export__.product_product_22426_265ec59b,stock.stock_location_stock,0.0
,,,52JF0411,__export__.product_product_13346_97f2f9b7,stock.stock_location_stock,0.0
,,,52JL0919,__export__.product_product_13446_d058ddaf,stock.stock_location_stock,0.0
,,,52JF0458,__export__.product_product_13359_f0eea557,stock.stock_location_stock,0.0
,,,JL232805,__export__.product_product_23554_610c4822,stock.stock_location_stock,0.0
,,,JL171078,__export__.product_product_23459_c55e3afd,stock.stock_location_stock,0.0
,,,JF181402,__export__.product_product_22467_60799491,stock.stock_location_stock,1.0
,,,JL181241,__export__.product_product_23497_25d9ff80,stock.stock_location_stock,1.0
,,,52JF0412,__export__.product_product_13347_ea6976f8,stock.stock_location_stock,0.0
,,,52JF0455,__export__.product_product_13356_ae817d2a,stock.stock_location_stock,0.0
Sales of 2022/06/09,2022/06/09,True,DJ191023,__export__.product_product_15749_c19a10fa,stock.stock_location_stock,36.0
,,,JF151031,__export__.product_product_22425_4a9ea4a3,stock.stock_location_stock,0.0
,,,DK101565,__export__.product_product_15981_476e34e2,stock.stock_location_stock,5.0
Sales of 2022/06/10,2022/06/10,True,AN121112,__export__.product_product_47228_fc106b63,stock.stock_location_stock,0.0
,,,DH101795,__export__.product_product_47687_4cece32a,stock.stock_location_stock,2.0
,,,30151105,__export__.product_product_11238_926c2a15,stock.stock_location_stock,154.0
,,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,43.0
