name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/09/08,2022/09/08,True,AB101067,__export__.product_product_46781_34999964,stock.stock_location_stock,8.0
,,,PF511209,__export__.product_product_33403_c1fce8bb,stock.stock_location_stock,0.0
,,,DL181080,__export__.product_product_16326_2ba4348d,stock.stock_location_stock,17.0
,,,DK101386,__export__.product_product_15970_7b04d2ae,stock.stock_location_stock,30.0
,,,36DJ4104,__export__.product_product_11632_f03fb0a4,stock.stock_location_stock,43.0
Sales of 2022/09/09,2022/09/09,True,PF581135,__export__.product_product_33478_b31b8297,stock.stock_location_stock,2.0
,,,01100342K,__export__.product_product_37515_dbde506e,stock.stock_location_stock,99.0
Sales of 2022/09/12,2022/09/12,True,DH191008,__export__.product_product_15275_6b613424,stock.stock_location_stock,4.0
,,,DH191007,__export__.product_product_15274_6e56cb9e,stock.stock_location_stock,6.0
,,,30101236,__export__.product_product_11202_aa67afe9,stock.stock_location_stock,75.0
,,,DH111072,__export__.product_product_15026_5a4d93da,stock.stock_location_stock,0.0
,,,36AA4033,__export__.product_product_38461_229c483c,stock.stock_location_stock,20.0
,,,AA121104,__export__.product_product_39203_19915ce6,stock.stock_location_stock,17.0
,,,30151105,__export__.product_product_11238_926c2a15,stock.stock_location_stock,167.0
,,,DJ151071,__export__.product_product_15601_2f33e76c,stock.stock_location_stock,17.0
Sales of 2022/09/13,2022/09/13,True,DS101365,__export__.product_product_16711_0e210be7,stock.stock_location_stock,4.0
Sales of 2022/09/14,2022/09/14,True,36DS1202,__export__.product_product_11709_9b4ca239,stock.stock_location_stock,0.0
Sales of 2022/09/15,2022/09/15,True,DJ191015,__export__.product_product_15745_9a47f35e,stock.stock_location_stock,2.0
,,,JE511233,__export__.product_product_19018_6e72e008,stock.stock_location_stock,0.0
,,,PD511229,__export__.product_product_33165_178ac17f,stock.stock_location_stock,7.0
,,,AA111122,__export__.product_product_39169_7640e93d,stock.stock_location_stock,3.0
,,,JL511222,__export__.product_product_23668_90c88245,stock.stock_location_stock,0.0
,,,BH184000,__export__.product_product_47657_2fa25916,stock.stock_location_stock,5.0
Sales of 2022/09/16,2022/09/16,True,JD511010,__export__.product_product_18884_48a84f25,stock.stock_location_stock,16.0
,,,DD121181,__export__.product_product_14243_470851c1,stock.stock_location_stock,69.0
,,,DH101195,__export__.product_product_14814_7cbd90b7,stock.stock_location_stock,87.0
,,,DH101520,__export__.product_product_14894_bd7ce436,stock.stock_location_stock,50.0
Sales of 2022/09/17,2022/09/17,True,AA231026,__export__.product_product_46759_1193c833,stock.stock_location_stock,0.0
,,,DK201098,__export__.product_product_16274_270447cd,stock.stock_location_stock,0.0
