name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Indian Imports - 2022-10-07,2022-10-07,True,JW131801(YL),__export__.product_product_51295_7eee4f81,stock.stock_location_stock,3.0
,,,DS101365(YL),__export__.product_product_51296_9cbe133b,stock.stock_location_stock,20.0
,,,DU101041(YL),__export__.product_product_51297_7385becc,stock.stock_location_stock,10.0
,,,DH102329(YL),__export__.product_product_51298_cde2aa49,stock.stock_location_stock,10.0
,,,DK101186(YL),__export__.product_product_51299_142981dc,stock.stock_location_stock,20.0
,,,DG161224(YL),__export__.product_product_51300_8d5af3ad,stock.stock_location_stock,40.0
,,,DS121115(YL),__export__.product_product_51301_3115017f,stock.stock_location_stock,5.0
,,,DD101097(YL),__export__.product_product_51302_fb2f087a,stock.stock_location_stock,10.0
,,,DH102107(YL),__export__.product_product_51303_f35e99eb,stock.stock_location_stock,47.0
,,,DS121076(YL),__export__.product_product_51304_d9c97348,stock.stock_location_stock,20.0
,,,JZ581210(YL),__export__.product_product_51305_2b21535b,stock.stock_location_stock,20.0
,,,JH581003(YL),__export__.product_product_51306_daa42c25,stock.stock_location_stock,10.0
,,,JB131008(YL),__export__.product_product_51307_12f2df94,stock.stock_location_stock,10.0
,,,PF551433(YL),__export__.product_product_51308_5d5e9cbc,stock.stock_location_stock,4.0
,,,31101175(YL),__export__.product_product_51309_3554d995,stock.stock_location_stock,30.0
,,,36311014(YL),__export__.product_product_49947_cf4f606c,stock.stock_location_stock,66.0
,,,39215220(YL),__export__.product_product_51310_7871cd79,stock.stock_location_stock,50.0
,,,39260120(YL),__export__.product_product_51311_f23a070c,stock.stock_location_stock,9.0
,,,DH101064(YL),__export__.product_product_51312_2ce95a6f,stock.stock_location_stock,3.0
,,,DH121093(YL),__export__.product_product_51313_2af553ac,stock.stock_location_stock,20.0
,,,DJ151076(YL),__export__.product_product_51314_666ba5c4,stock.stock_location_stock,12.0
,,,DK101253(YL),__export__.product_product_51315_cece973b,stock.stock_location_stock,40.0
,,,DK101380(YL),__export__.product_product_51316_b9f8939d,stock.stock_location_stock,10.0
,,,DK101725(YL),__export__.product_product_51317_a80f9aa3,stock.stock_location_stock,10.0
,,,DS161125(YL),__export__.product_product_51318_ddfc0742,stock.stock_location_stock,10.0
,,,DS181015(YL),__export__.product_product_51319_6ad53f2b,stock.stock_location_stock,7.0
,,,DU101057(YL),__export__.product_product_51320_97c2fc16,stock.stock_location_stock,30.0
,,,JA541034(YL),__export__.product_product_51321_f2fef2bd,stock.stock_location_stock,10.0
,,,JA561207(YL),__export__.product_product_51322_f81d75a3,stock.stock_location_stock,10.0
,,,JA621001(YL),__export__.product_product_51323_49fc8b42,stock.stock_location_stock,6.0
,,,JA511204(YL),__export__.product_product_51187_3a71095a,stock.stock_location_stock,15.0
,,,JN581208(YL),__export__.product_product_51324_2b59c78a,stock.stock_location_stock,2.0
,,,JU511214(YL),__export__.product_product_51325_603bbb52,stock.stock_location_stock,60.0
,,,JW561206(YL),__export__.product_product_51326_fa692d9d,stock.stock_location_stock,70.0
,,,JZ511021(YL),__export__.product_product_51327_986ac965,stock.stock_location_stock,5.0
,,,JZ551207(YL),__export__.product_product_51328_9d15f700,stock.stock_location_stock,2.0
,,,PD131803(YL),__export__.product_product_51329_e3050286,stock.stock_location_stock,50.0
,,,DS101096(YL),__export__.product_product_51330_ac929e4d,stock.stock_location_stock,50.0
,,,DS121137(YL),__export__.product_product_50825_258ebac2,stock.stock_location_stock,4.0
,,,36JZ0199(YL),__export__.product_product_51331_6b667c48,stock.stock_location_stock,20.0
,,,JD511202(YL),__export__.product_product_51332_5be13747,stock.stock_location_stock,5.0
,,,PF551436(YL),__export__.product_product_51333_02f6b506,stock.stock_location_stock,6.0
,,,DD101063(YL),__export__.product_product_51334_80c6acae,stock.stock_location_stock,5.0
,,,DK101135(YL),__export__.product_product_51335_07a072ef,stock.stock_location_stock,50.0
,,,JD511211(YL),__export__.product_product_51336_7433e3b0,stock.stock_location_stock,5.0
,,,JH511016(YL),__export__.product_product_51337_d9d51213,stock.stock_location_stock,16.0
,,,JL561409(YL),__export__.product_product_51338_a538374b,stock.stock_location_stock,20.0
