name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2022033009046,2022-04-08,True,39201719,__export__.product_product_12732_708a75a8,stock.stock_location_stock,345.0
,,,AA101210,__export__.product_product_38920_011cfcda,stock.stock_location_stock,119.0
,,,AA101472,__export__.product_product_38983_f7e823a8,stock.stock_location_stock,542.0
,,,AA201185,__export__.product_product_46699_7b02b74f,stock.stock_location_stock,14.0
,,,AB171044,__export__.product_product_46846_92d82d48,stock.stock_location_stock,16.0
,,,AE121001,__export__.product_product_46891_cbeae897,stock.stock_location_stock,10.0
,,,DJ101216,__export__.product_product_15484_254e9189,stock.stock_location_stock,24.0
,,,JN551416,__export__.product_product_23898_38948355,stock.stock_location_stock,6.0
,,,03100338,__export__.product_product_37562_f522a1f2,stock.stock_location_stock,63.0
,,,24160913,__export__.product_product_38143_6c7defdf,stock.stock_location_stock,11.0
,,,24171094,__export__.product_product_38204_1b275c76,stock.stock_location_stock,14.0
,,,36AA4032,__export__.product_product_38460_de97b0e4,stock.stock_location_stock,11.0
,,,36AN0013,__export__.product_product_38527_7cb45b66,stock.stock_location_stock,25.0
,,,36DJ4008,__export__.product_product_11583_e13fe182,stock.stock_location_stock,12.0
,,,36DJ4104,__export__.product_product_11632_f03fb0a4,stock.stock_location_stock,30.0
,,,39103519,__export__.product_product_38666_4cd4757b,stock.stock_location_stock,800.0
,,,24131046,__export__.product_product_38009_27bcc3e7,stock.stock_location_stock,47.0
,,,AN101181,__export__.product_product_47163_3df62ab8,stock.stock_location_stock,20.0
,,,DJ191023,__export__.product_product_15749_c19a10fa,stock.stock_location_stock,28.0
,,,JA521017,__export__.product_product_18189_6dbcc5a2,stock.stock_location_stock,12.0
,,,JB551406,__export__.product_product_18459_1ae34041,stock.stock_location_stock,16.0
,,,JC101034,__export__.product_product_18552_ae6fbde5,stock.stock_location_stock,15.0
,,,JD511008,__export__.product_product_18883_16544477,stock.stock_location_stock,32.0
,,,JZ511016,__export__.product_product_32186_251cbe2d,stock.stock_location_stock,62.0
,,,KPBB6302,__export__.product_product_32484_c0e8ea7a,stock.stock_location_stock,18.0
,,,24111024,__export__.product_product_37853_8a9eb4b8,stock.stock_location_stock,6.0
,,,24130105,__export__.product_product_37990_1e110c71,stock.stock_location_stock,22.0
,,,24130118,__export__.product_product_37995_6fa73267,stock.stock_location_stock,8.0
,,,24131016,__export__.product_product_38006_09294f34,stock.stock_location_stock,28.0
,,,DE151037,__export__.product_product_14410_02e72436,stock.stock_location_stock,21.0
PRIBDM2022033009080,2022-04-08,True,24151171,__export__.product_product_38108_adc8cd62,stock.stock_location_stock,77.0
,,,30151105,__export__.product_product_11238_926c2a15,stock.stock_location_stock,165.0
,,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,58.0
,,,36AA4042,__export__.product_product_38465_b0e8d713,stock.stock_location_stock,69.0
,,,39219019,__export__.product_product_12753_805bbacd,stock.stock_location_stock,395.0
PRIBDM2022033009103,2022-04-08,True,24181043,__export__.product_product_38229_520ca39a,stock.stock_location_stock,5.0
,,,39219019,__export__.product_product_12753_805bbacd,stock.stock_location_stock,435.0
,,,AB181002,__export__.product_product_46848_88e4265d,stock.stock_location_stock,8.0
,,,DH181123,__export__.product_product_15261_b8d977e0,stock.stock_location_stock,1.0
,,,DH181130,__export__.product_product_15267_d98593c8,stock.stock_location_stock,4.0
PRIBDM2022033009105,2022-04-08,True,24160924,__export__.product_product_38145_6819662c,stock.stock_location_stock,59.0
,,,36JN0015,__export__.product_product_12127_f3dc9740,stock.stock_location_stock,13.0
,,,AA101364,__export__.product_product_38961_3da16435,stock.stock_location_stock,161.0
,,,AA201012,__export__.product_product_46676_280283c9,stock.stock_location_stock,7.0
,,,DK151036,__export__.product_product_16089_4e6b6f0f,stock.stock_location_stock,35.0
PRIBDM2022033009106,2022-04-08,True,05101071,__export__.product_product_37587_3c095e5d,stock.stock_location_stock,25.0
,,,36AA4058,__export__.product_product_38473_d1ee18c2,stock.stock_location_stock,6.0
,,,36BA4002,__export__.product_product_38530_923d3857,stock.stock_location_stock,7.0
,,,36BA4009,__export__.product_product_38534_08d98267,stock.stock_location_stock,7.0
,,,AA191069,__export__.product_product_39376_dbb2cb8a,stock.stock_location_stock,10.0
,,,AA191073,__export__.product_product_39379_1a345bf3,stock.stock_location_stock,12.0
,,,AA191091,__export__.product_product_39387_8a9eb5aa,stock.stock_location_stock,20.0
,,,DS101096,__export__.product_product_16638_8ddb947e,stock.stock_location_stock,54.0
,,,JZ591043,__export__.product_product_32273_34e6d31b,stock.stock_location_stock,6.0
,,,36JZ0001,__export__.product_product_12251_f6e5156c,stock.stock_location_stock,27.0
,,,AB181012,__export__.product_product_46850_cdd0ca3d,stock.stock_location_stock,47.0
,,,AB181017,__export__.product_product_46852_d24e788e,stock.stock_location_stock,126.0
,,,AN101336,__export__.product_product_47194_7c5d5af4,stock.stock_location_stock,6.0
,,,DH161258,__export__.product_product_15161_2ef6ae8a,stock.stock_location_stock,4.0
,,,DJ171031,__export__.product_product_15683_11743f4f,stock.stock_location_stock,3.0
,,,JA511204,__export__.product_product_18178_b9a4aa99,stock.stock_location_stock,20.0
PRIBDM2022033009115,2022-04-08,True,AA101564,__export__.product_product_39000_1ec75527,stock.stock_location_stock,44.0
,,,AA101565,__export__.product_product_39001_02753d26,stock.stock_location_stock,95.0
,,,AA101666,__export__.product_product_39029_16dbb117,stock.stock_location_stock,18.0
,,,AA121336,__export__.product_product_39249_6b5e9159,stock.stock_location_stock,38.0
