name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2021123109988,2021-12-31,True,52DH1876,__export__.product_product_12967_eac635e3,stock.stock_location_stock,4.0
,,,52PF0560,__export__.product_product_13722_a3e09fd7,stock.stock_location_stock,3.0
,,,DG171018,__export__.product_product_14650_0af623fa,stock.stock_location_stock,38.0
,,,JL401400,__export__.product_product_23609_b450fb0c,stock.stock_location_stock,3.0
,,,DH101401,__export__.product_product_14866_eb021672,stock.stock_location_stock,5.0
,,,DS181083,__export__.product_product_16875_5b36b948,stock.stock_location_stock,6.0
,,,DX101046,__export__.product_product_17614_8c25533a,stock.stock_location_stock,7.0
,,,DK181090,__export__.product_product_16242_dff3a2e2,stock.stock_location_stock,4.0
,,,DZ191004,__export__.product_product_17745_f3f8c809,stock.stock_location_stock,9.0
,,,JC101114,__export__.product_product_18563_824098f2,stock.stock_location_stock,1.0
,,,DZ111002,__export__.product_product_17690_a9a1c333,stock.stock_location_stock,10.0
,,,JG351005,__export__.product_product_22717_750c4576,stock.stock_location_stock,3.0
,,,DE151043,__export__.product_product_14411_0503e43f,stock.stock_location_stock,10.0
,,,DS101191,__export__.product_product_16667_409c7022,stock.stock_location_stock,10.0
PRIBDM2021123109989,2021-12-31,True,AA101084,__export__.product_product_38889_07e351eb,stock.stock_location_stock,67.0
,,,AN131039,__export__.product_product_47236_592f80e4,stock.stock_location_stock,555.0
,,,DH101864,__export__.product_product_14955_b2339f87,stock.stock_location_stock,22.0
,,,DJ191008,__export__.product_product_15738_7a9503ee,stock.stock_location_stock,18.0
,,,DZ111002,__export__.product_product_17690_a9a1c333,stock.stock_location_stock,10.0
,,,CS101128,__export__.product_product_14117_b12ede13,stock.stock_location_stock,296.0
PRIBDM2021123109990,2021-12-31,True,30151105,__export__.product_product_11238_926c2a15,stock.stock_location_stock,134.0
,,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,85.0
