name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2022101300734,2022-10-13,True,36102401,__export__.product_product_38415_f1e95bac,stock.stock_location_stock,15.0
,,,36DK0036,__export__.product_product_11654_f7247dc2,stock.stock_location_stock,10.0
,,,AA121098,__export__.product_product_39201_3116db4e,stock.stock_location_stock,20.0
,,,JF402000,__export__.product_product_22507_c0f9f008,stock.stock_location_stock,7.0
PRIBDM2022101300735,2022-10-13,True,CMUAA191073,__export__.product_product_51018_b8248c63,stock.stock_location_stock,15.0
,,,DH111012,__export__.product_product_15012_b2c5a4fb,stock.stock_location_stock,5.0
,,,DJ221004,__export__.product_product_15868_758a6db7,stock.stock_location_stock,10.0
,,,DK151031,__export__.product_product_16085_9f74de22,stock.stock_location_stock,4.0
,,,DS101096,__export__.product_product_16638_8ddb947e,stock.stock_location_stock,117.0
,,,CMUJD161200,__export__.product_product_50232_e8691e07,stock.stock_location_stock,11.0
PRIBDM2022101300736,2022-10-13,True,CMUAA191073,__export__.product_product_51018_b8248c63,stock.stock_location_stock,6.0
,,,CMUJD161200,__export__.product_product_50232_e8691e07,stock.stock_location_stock,2.0
PRIBDM2022101300737,2022-10-13,True,36DU4017,__export__.product_product_11782_1a386292,stock.stock_location_stock,20.0
,,,AA191071,__export__.product_product_39378_959938c8,stock.stock_location_stock,9.0
,,,AL201100,__export__.product_product_47088_dc2662f4,stock.stock_location_stock,5.0
,,,JD231601,__export__.product_product_18820_4882ebbe,stock.stock_location_stock,5.0
,,,DJ101369,__export__.product_product_15503_9ba0b24e,stock.stock_location_stock,3.0
PRIBDM2022101300738,2022-10-13,True,30101142,__export__.product_product_11197_96f5c3b6,stock.stock_location_stock,192.0
,,,39104319,__export__.product_product_12636_4201873b,stock.stock_location_stock,121.0
,,,DS101134,__export__.product_product_16655_d02a42af,stock.stock_location_stock,16.0
,,,AA101570,__export__.product_product_39004_1fd16a80,stock.stock_location_stock,198.0
PRIBDM2022101300739,2022-10-13,True,AA101512,__export__.product_product_38994_bab18a1b,stock.stock_location_stock,50.0
PRIBDM2022101300740,2022-10-13,True,39101421,__export__.product_product_38664_ecfaaf00,stock.stock_location_stock,20.0
,,,39186420,__export__.product_product_12709_32d73d7c,stock.stock_location_stock,21.0
,,,BF551613,__export__.product_product_47576_f5c05a99,stock.stock_location_stock,49.0
,,,DF181091,__export__.product_product_14515_87912a6e,stock.stock_location_stock,211.0
,,,DF181092,__export__.product_product_14516_e8db244f,stock.stock_location_stock,116.0
PRIBDM2022101300741,2022-10-13,True,36DU4076,__export__.product_product_11791_895d53b1,stock.stock_location_stock,5.0
,,,36JG0011,__export__.product_product_11968_d27382cf,stock.stock_location_stock,6.0
,,,DJ191081,__export__.product_product_15776_d50d7b50,stock.stock_location_stock,5.0
,,,DU181047,__export__.product_product_17405_db1a381b,stock.stock_location_stock,11.0
,,,JD561413,__export__.product_product_18920_be7994fb,stock.stock_location_stock,20.0
,,,JG551447,__export__.product_product_22840_99017169,stock.stock_location_stock,53.0
,,,JG591070,__export__.product_product_22875_6d943014,stock.stock_location_stock,5.0
,,,JB131017,__export__.product_product_18341_d5640dd1,stock.stock_location_stock,12.0
,,,JL403000,__export__.product_product_23643_0d634f2d,stock.stock_location_stock,3.0
,,,JD551400,__export__.product_product_18910_187e5a51,stock.stock_location_stock,10.0
