name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/09/29,2022/09/29,True,AA101162,__export__.product_product_38912_73e327e5,stock.stock_location_stock,3.0
,,,AA111122,__export__.product_product_39169_7640e93d,stock.stock_location_stock,1.0
,,,DM101140,__export__.product_product_16343_04f3e8a2,stock.stock_location_stock,75.0
,,,31101041,__export__.product_product_11306_cfe8cc44,stock.stock_location_stock,46.0
,,,36DJ4104,__export__.product_product_11632_f03fb0a4,stock.stock_location_stock,27.0
Sales of 2022/10/01,2022/10/01,True,DJ221004,__export__.product_product_15868_758a6db7,stock.stock_location_stock,0.0
,,,DH101016,__export__.product_product_14757_9da29210,stock.stock_location_stock,134.0
,,,DJ101012,__export__.product_product_15456_68091ab0,stock.stock_location_stock,1.0
,,,36JZ0103,__export__.product_product_12321_dccb7558,stock.stock_location_stock,49.0
,,,39104219,__export__.product_product_12635_e93d2566,stock.stock_location_stock,70.0
,,,AA111196,__export__.product_product_39181_482e73b0,stock.stock_location_stock,4.0
,,,AN101083,__export__.product_product_47135_92313374,stock.stock_location_stock,6.0
Sales of 2022/10/03,2022/10/03,True,AA101512,__export__.product_product_38994_bab18a1b,stock.stock_location_stock,0.0
,,,DH101862,__export__.product_product_14953_7d8396b7,stock.stock_location_stock,0.0
,,,DZ111002,__export__.product_product_17690_a9a1c333,stock.stock_location_stock,5.0
,,,AA121098,__export__.product_product_39201_3116db4e,stock.stock_location_stock,1.0
,,,PD511224,__export__.product_product_33164_3ade1261,stock.stock_location_stock,0.0
,,,DH102272,__export__.product_product_14997_3600c782,stock.stock_location_stock,0.0
Sales of 2022/10/04,2022/10/04,True,AA191071,__export__.product_product_39378_959938c8,stock.stock_location_stock,3.0
,,,AA191073,__export__.product_product_39379_1a345bf3,stock.stock_location_stock,4.0
,,,31101033,__export__.product_product_11302_89b7fcaf,stock.stock_location_stock,30.0
,,,DM101139,__export__.product_product_16342_58194f41,stock.stock_location_stock,70.0
,,,DM101140,__export__.product_product_16343_04f3e8a2,stock.stock_location_stock,71.0
,,,39100820,__export__.product_product_12623_509e24cb,stock.stock_location_stock,100.0
,,,AL201100,__export__.product_product_47088_dc2662f4,stock.stock_location_stock,0.0
,,,AA151057,__export__.product_product_39299_ab5a798e,stock.stock_location_stock,0.0
,,,AA101736,__export__.product_product_39043_a20fa61f,stock.stock_location_stock,1.0
Sales of 2022/10/05,2022/10/05,True,36DZ0002,__export__.product_product_11806_19d11b17,stock.stock_location_stock,41.0
Sales of 2022/10/06,2022/10/06,True,DH111077,__export__.product_product_15027_b23549f2,stock.stock_location_stock,1.0
,,,DH111078,__export__.product_product_15028_34db77fa,stock.stock_location_stock,0.0
,,,DK101751,__export__.product_product_16021_46a3ca45,stock.stock_location_stock,22.0
,,,DS101333(YL),__export__.product_product_51098_c0d1bc12,stock.stock_location_stock,1.0
,,,DS101336(YL),__export__.product_product_49945_c901a5db,stock.stock_location_stock,38.0
,,,DS101335(YL),__export__.product_product_49965_8351bf2a,stock.stock_location_stock,6.0
,,,DK101755(YL),__export__.product_product_51101_972fb688,stock.stock_location_stock,3.0
,,,DT511262(YL),__export__.product_product_51257_da5974f8,stock.stock_location_stock,9.0
,,,DT511261(YL),__export__.product_product_51256_77e35616,stock.stock_location_stock,9.0
,,,36JE0005(YL),__export__.product_product_51226_4959c9fd,stock.stock_location_stock,19.0
,,,JL511001(YL),__export__.product_product_51174_a2849895,stock.stock_location_stock,14.0
,,,JD511010(YL),__export__.product_product_51059_58de0098,stock.stock_location_stock,17.0
,,,JE511038(YL),__export__.product_product_51268_68d58934,stock.stock_location_stock,3.0
,,,AB201076,__export__.product_product_46867_ea08547a,stock.stock_location_stock,0.0
Sales of 2022/10/07,2022/10/07,True,DK151088,__export__.product_product_16116_221c7e25,stock.stock_location_stock,1.0
,,,39104319,__export__.product_product_12636_4201873b,stock.stock_location_stock,10.0
,,,DU181047,__export__.product_product_17405_db1a381b,stock.stock_location_stock,1.0
,,,DK151089,__export__.product_product_16117_a45c665c,stock.stock_location_stock,0.0
