name,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Nishan Automobiles Inv - CB2001630 - 08/09,True,RJ0444(VIRA),__export__.product_product_50265_6f9d8a36,stock.stock_location_stock,4.0
Deepthi Motors - INV00002321 - 08/10,True,36AN0010,__export__.product_product_38522_febe14be,stock.stock_location_stock,14.0
Deepthi Motors - INV00002323 - 08/11,True,31121029,__export__.product_product_11355_0a75480d,stock.stock_location_stock,69.0
Deepthi Motors - INV00002324 - 08/13,True,AL201051,__export__.product_product_47080_cd8419be,stock.stock_location_stock,4.0
Nishan Automobiles Inv - CB2001773 - 08/16,True,AA131033(YL),__export__.product_product_50277_6c2dd1b1,stock.stock_location_stock,4.0
,,AN101135(YL),__export__.product_product_50278_1a84bdbe,stock.stock_location_stock,10.0
,,AN101149(YL),__export__.product_product_50279_c1c3141b,stock.stock_location_stock,6.0
,,BP301(ENDURANCE),__export__.product_product_50280_5dd13a08,stock.stock_location_stock,2.0
,,LP0507(CLAMP),__export__.product_product_50184_54faddd1,stock.stock_location_stock,33.0
Nishan Automobiles Inv - CB2001782 - 08/17,True,24171024(YL),__export__.product_product_49917_28c01a82,stock.stock_location_stock,27.0
Deepthi Motors - INV00002333 - 08/18,True,36224004,__export__.product_product_38423_d9107dbf,stock.stock_location_stock,8.0
PRIBDM2021081804007,True,DU101191,__export__.product_product_17283_f59edfaf,stock.stock_location_stock,7.0
,,JD511008,__export__.product_product_18883_16544477,stock.stock_location_stock,63.0
PRIBDM2021081804008,True,DH74014M,__export__.product_product_15356_06beabd7,stock.stock_location_stock,8.0
PRIBDM2021081804009,True,BH184000,__export__.product_product_47657_2fa25916,stock.stock_location_stock,9.0
,,BF351067,__export__.product_product_50281_f02b5b59,stock.stock_location_stock,6.0
PRIBDM2021081804010,True,36311508,__export__.product_product_11461_bf57dc91,stock.stock_location_stock,31.0
,,DS181077,__export__.product_product_16873_9e750b81,stock.stock_location_stock,13.0
,,PD531029,__export__.product_product_33166_a85d3099,stock.stock_location_stock,15.0
,,JY551402,__export__.product_product_31791_b20b53ea,stock.stock_location_stock,7.0
,,JA541048,__export__.product_product_18215_0abe0e5b,stock.stock_location_stock,5.0
PRIBDM2021081804012,True,AA101077,__export__.product_product_38888_7cc08691,stock.stock_location_stock,18.0
,,BGO20W50C,__export__.product_product_49755_86045366,stock.stock_location_stock,224.0
,,DS201025,__export__.product_product_16922_e31fcadb,stock.stock_location_stock,6.0
PRIBDM2021081804013,True,BF541209,__export__.product_product_49411_62c9a34e,stock.stock_location_stock,11.0
,,BF182014,__export__.product_product_49067_c32ed772,stock.stock_location_stock,3.0
,,BF601009,__export__.product_product_49550_00bb7a0d,stock.stock_location_stock,1.0
PRIBDM2021081804015,True,24151058,__export__.product_product_38067_71eb88a9,stock.stock_location_stock,30.0
,,24151097,__export__.product_product_38078_8d43425f,stock.stock_location_stock,37.0
,,BA191051,__export__.product_product_47467_b3f709ee,stock.stock_location_stock,29.0
,,BA191052,__export__.product_product_47468_06b53744,stock.stock_location_stock,28.0
,,AA131014,__export__.product_product_39252_327949b6,stock.stock_location_stock,3.0
,,52244040,__export__.product_product_38819_d7d1b5aa,stock.stock_location_stock,12.0
,,PD582200,__export__.product_product_33188_51535bff,stock.stock_location_stock,1.0
PRIBDM2021081804016,True,36241010,__export__.product_product_38429_e8a114d2,stock.stock_location_stock,46.0
,,36AA4032,__export__.product_product_38460_de97b0e4,stock.stock_location_stock,13.0
,,36AA4105,__export__.product_product_38485_197504bc,stock.stock_location_stock,9.0
,,AB151095,__export__.product_product_46821_5dace541,stock.stock_location_stock,51.0
PRIBDM2021081804018,True,36DJ1004,__export__.product_product_11577_4a1c5231,stock.stock_location_stock,46.0
,,36DU1205,__export__.product_product_11773_dc7dfd0d,stock.stock_location_stock,73.0
,,DH201080,__export__.product_product_15316_cf028e48,stock.stock_location_stock,41.0
,,56JL023G,__export__.product_product_13869_9d602ac3,stock.stock_location_stock,2.0
,,DS181031,__export__.product_product_16859_8037b389,stock.stock_location_stock,14.0
,,DJ201102,__export__.product_product_15809_3dc4f221,stock.stock_location_stock,6.0
,,36JZ0074,__export__.product_product_12301_4cb15cd2,stock.stock_location_stock,10.0
,,DS101096,__export__.product_product_16638_8ddb947e,stock.stock_location_stock,157.0
,,36PF0045,__export__.product_product_12520_b39e55dc,stock.stock_location_stock,10.0
,,JD531004,__export__.product_product_18896_56aac793,stock.stock_location_stock,5.0
PRIBDM2021081804020,True,31151024,__export__.product_product_11374_46d56290,stock.stock_location_stock,4.0
,,52DH2001,__export__.product_product_12972_56ccc1ab,stock.stock_location_stock,1.0
,,CS101128,__export__.product_product_14117_b12ede13,stock.stock_location_stock,315.0
,,DJ181011,__export__.product_product_15689_5c77348f,stock.stock_location_stock,13.0
,,DJ201109,__export__.product_product_15815_c6c0bcf0,stock.stock_location_stock,21.0
,,DS201009,__export__.product_product_16916_b0786986,stock.stock_location_stock,5.0
,,PF581044,__export__.product_product_33469_c39dad84,stock.stock_location_stock,24.0
,,52DU0923,__export__.product_product_13185_844b5a46,stock.stock_location_stock,2.0
,,JE531001,__export__.product_product_19031_df340419,stock.stock_location_stock,14.0
,,DD181205,__export__.product_product_14316_a3d9ace8,stock.stock_location_stock,4.0
,,DH121177,__export__.product_product_15085_dd65074b,stock.stock_location_stock,7.0
PRIBDM2021081804022,True,AA231255,__export__.product_product_46770_4a6c5144,stock.stock_location_stock,12.0
PRIBDM2021081804023,True,22181058,__export__.product_product_37773_93993a0e,stock.stock_location_stock,36.0
,,31201079,__export__.product_product_11426_39620f60,stock.stock_location_stock,58.0
,,36DD4008,__export__.product_product_11477_53ef9cbb,stock.stock_location_stock,66.0
,,AA131036,__export__.product_product_39258_e10b1e2d,stock.stock_location_stock,19.0
,,AP201123,__export__.product_product_47294_d17501da,stock.stock_location_stock,5.0
,,DD181011,__export__.product_product_14290_75360244,stock.stock_location_stock,3.0
,,DD181032,__export__.product_product_14294_4bd9fdd7,stock.stock_location_stock,48.0
,,DJ151053,__export__.product_product_15591_9300b15a,stock.stock_location_stock,29.0
,,DJ161126,__export__.product_product_15639_76568d7a,stock.stock_location_stock,12.0
,,DJ161127,__export__.product_product_15640_f5c59bea,stock.stock_location_stock,16.0
,,DS161077,__export__.product_product_16810_b8d2edc6,stock.stock_location_stock,10.0
,,DS201025,__export__.product_product_16922_e31fcadb,stock.stock_location_stock,21.0
,,DU101223,__export__.product_product_17294_f3ca2b70,stock.stock_location_stock,42.0
,,DS121004,__export__.product_product_16737_e7ccbe78,stock.stock_location_stock,22.0
,,JD113032,__export__.product_product_18692_149cc27e,stock.stock_location_stock,9.0
,,JN351604,__export__.product_product_23879_2b47923b,stock.stock_location_stock,27.0
,,DK161217,__export__.product_product_16165_8084e69d,stock.stock_location_stock,4.0
,,DK161218,__export__.product_product_16166_53875adc,stock.stock_location_stock,4.0
,,DX151081,__export__.product_product_17645_c08faf63,stock.stock_location_stock,46.0
,,AB151052,__export__.product_product_46804_5e72e54d,stock.stock_location_stock,10.0
,,52DJ1617,__export__.product_product_13092_fe1f5c3f,stock.stock_location_stock,2.0
PRIBDM2021081804025,True,30151105,__export__.product_product_11238_926c2a15,stock.stock_location_stock,45.0
,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,54.0
PRIBDM2021081804027,True,06191089,__export__.product_product_37624_5eff9266,stock.stock_location_stock,16.0
,,31111056,__export__.product_product_11350_86a3f005,stock.stock_location_stock,26.0
,,36311028,__export__.product_product_11459_97dc2790,stock.stock_location_stock,78.0
,,36JA0020,__export__.product_product_11833_7767940a,stock.stock_location_stock,31.0
,,36JE0005,__export__.product_product_11892_8a61f1aa,stock.stock_location_stock,13.0
,,36JZ0002,__export__.product_product_12252_aa9afabd,stock.stock_location_stock,15.0
,,52DJ0519,__export__.product_product_13012_b64f7b8a,stock.stock_location_stock,2.0
,,52PF1156,__export__.product_product_13746_5e43a518,stock.stock_location_stock,22.0
,,AA121006,__export__.product_product_39184_addf96fb,stock.stock_location_stock,66.0
,,AN101421,__export__.product_product_47212_c67e2804,stock.stock_location_stock,38.0
,,DK161217,__export__.product_product_16165_8084e69d,stock.stock_location_stock,3.0
,,DK161218,__export__.product_product_16166_53875adc,stock.stock_location_stock,2.0
,,JD511201,__export__.product_product_18885_785341a9,stock.stock_location_stock,24.0
,,JD511202,__export__.product_product_18886_cdf248f5,stock.stock_location_stock,21.0
,,AN101083,__export__.product_product_47135_92313374,stock.stock_location_stock,67.0
,,36JZ0024,__export__.product_product_12272_e636fe14,stock.stock_location_stock,17.0
,,AB181017,__export__.product_product_46852_d24e788e,stock.stock_location_stock,202.0
,,DU101218KA,__export__.product_product_17293_e8ea9a7f,stock.stock_location_stock,32.0
,,AA101481,__export__.product_product_38989_1805047e,stock.stock_location_stock,35.0
,,36JB0025,__export__.product_product_11846_ba3c3f08,stock.stock_location_stock,1.0
PRIBDM2021081804029,True,52DU0289,__export__.product_product_13153_9b23302c,stock.stock_location_stock,8.0
,,AA101134,__export__.product_product_38898_7e875cfc,stock.stock_location_stock,63.0
,,AA101564,__export__.product_product_39000_1ec75527,stock.stock_location_stock,74.0
,,AA111153,__export__.product_product_39176_ca376fb3,stock.stock_location_stock,89.0
,,DF121003,__export__.product_product_14456_abcd393f,stock.stock_location_stock,17.0
,,DJ191015,__export__.product_product_15745_9a47f35e,stock.stock_location_stock,15.0
,,DM181036,__export__.product_product_16393_503cbbf1,stock.stock_location_stock,7.0
,,DP101107,__export__.product_product_16470_4cb67ae5,stock.stock_location_stock,15.0
,,DZ171016,__export__.product_product_17734_3d757cc3,stock.stock_location_stock,8.0
,,JV511012,__export__.product_product_24157_f660d768,stock.stock_location_stock,20.0
,,DK181092,__export__.product_product_16244_e48ea4e5,stock.stock_location_stock,10.0
,,DS201003,__export__.product_product_16914_029247d3,stock.stock_location_stock,25.0
,,DJ221003,__export__.product_product_15867_6e3ddc1a,stock.stock_location_stock,17.0
,,DJ221004,__export__.product_product_15868_758a6db7,stock.stock_location_stock,16.0
,,DU191005,__export__.product_product_17428_146da871,stock.stock_location_stock,16.0
,,DJ201202,__export__.product_product_15844_91b75502,stock.stock_location_stock,5.0
,,DU201008,__export__.product_product_17459_bbc24de0,stock.stock_location_stock,19.0
,,DU191022,__export__.product_product_17437_c1a924ba,stock.stock_location_stock,5.0
