name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/09/02,2022/09/02,True,39103519,__export__.product_product_38666_4cd4757b,stock.stock_location_stock,535.0
,,,DH101520,__export__.product_product_14894_bd7ce436,stock.stock_location_stock,56.0
,,,PF121086,__export__.product_product_33243_23f0306a,stock.stock_location_stock,0.0
,,,DP181063,__export__.product_product_16572_300e234b,stock.stock_location_stock,2.0
Sales of 2022/09/06,2022/09/06,True,JZ232600,__export__.product_product_32098_fecb2904,stock.stock_location_stock,1.0
,,,30101236,__export__.product_product_11202_aa67afe9,stock.stock_location_stock,50.0
,,,GL621414,__export__.product_product_18106_d294ccae,stock.stock_location_stock,0.0
,,,36AF0013,__export__.product_product_38505_1644fa0d,stock.stock_location_stock,0.0
,,,36DD4001,__export__.product_product_11473_1bf7a01e,stock.stock_location_stock,0.0
Sales of 2022/09/07,2022/09/07,True,JZ161207,__export__.product_product_32007_64632c71,stock.stock_location_stock,21.0
,,,36DK0020,__export__.product_product_11647_70b2a382,stock.stock_location_stock,8.0
,,,DD111018,__export__.product_product_14214_7e3a22e8,stock.stock_location_stock,220.0
,,,AN101190,__export__.product_product_47169_058cd2ee,stock.stock_location_stock,18.0
,,,AA131049,__export__.product_product_39259_16b97df0,stock.stock_location_stock,16.0
,,,AN131039,__export__.product_product_47236_592f80e4,stock.stock_location_stock,425.0
,,,CMUBA191052,__export__.product_product_50227_c41b8b24,stock.stock_location_stock,11.0
,,,CMUBA191051,__export__.product_product_50226_fa3e0f3a,stock.stock_location_stock,11.0
