name,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Deepthi Motors Inv - INV00002303,True,36311006,__export__.product_product_11456_4154bc3e,stock.stock_location_stock,28.0
PRIBDM2021073010072,True,36DU4026,__export__.product_product_11783_134df709,stock.stock_location_stock,19.0
,,39201719,__export__.product_product_12732_708a75a8,stock.stock_location_stock,188.0
,,JA511204,__export__.product_product_18178_b9a4aa99,stock.stock_location_stock,13.0
,,JH511207,__export__.product_product_23092_00fa351d,stock.stock_location_stock,10.0
,,JD541000,__export__.product_product_18897_6c71706c,stock.stock_location_stock,9.0
PRIBDM2021073010073,True,AA101261,__export__.product_product_38937_5867838e,stock.stock_location_stock,9.0
PRIBDM2021073010074,True,13101165,__export__.product_product_37643_4f5d7097,stock.stock_location_stock,109.0
,,24130209,__export__.product_product_37997_bd3dbfa3,stock.stock_location_stock,50.0
,,36AA4042,__export__.product_product_38465_b0e8d713,stock.stock_location_stock,48.0
,,AA101844,__export__.product_product_39070_380d1ece,stock.stock_location_stock,36.0
,,DS101277,__export__.product_product_16690_9cb03956,stock.stock_location_stock,12.0
,,AA101570,__export__.product_product_39004_1fd16a80,stock.stock_location_stock,101.0
PRIBDM2021073010075,True,36314001,__export__.product_product_11463_1436ff3d,stock.stock_location_stock,31.0
,,36DD4006,__export__.product_product_11475_e2094e7e,stock.stock_location_stock,15.0
,,36DJ4005,__export__.product_product_11582_dd53e505,stock.stock_location_stock,43.0
,,JN571001,__export__.product_product_23900_54e04a1b,stock.stock_location_stock,22.0
,,JV551000,__export__.product_product_24167_1eae0916,stock.stock_location_stock,10.0
PRIBDM2021073010076,True,35101059,__export__.product_product_38403_7d3e54e9,stock.stock_location_stock,25.0
,,39103519,__export__.product_product_38666_4cd4757b,stock.stock_location_stock,787.0
,,AA101598,__export__.product_product_39016_87c85ca4,stock.stock_location_stock,20.0
,,AA121006,__export__.product_product_39184_addf96fb,stock.stock_location_stock,31.0
,,AB101067,__export__.product_product_46781_34999964,stock.stock_location_stock,22.0
,,AP111023,__export__.product_product_47249_15c67ac1,stock.stock_location_stock,20.0
PRIBDM2021073010077,True,24141149,__export__.product_product_38046_fdbc1ce7,stock.stock_location_stock,6.0
,,BA132172,__export__.product_product_47429_fcfa490a,stock.stock_location_stock,11.0
PRIRSQ2021073010078,True,30101142,__export__.product_product_11197_96f5c3b6,stock.stock_location_stock,266.0
,,39104219,__export__.product_product_12635_e93d2566,stock.stock_location_stock,101.0
,,39104319,__export__.product_product_12636_4201873b,stock.stock_location_stock,322.0
,,39219019,__export__.product_product_12753_805bbacd,stock.stock_location_stock,490.0
PRIBDM2021073010079,True,22131018,__export__.product_product_37717_31a459a1,stock.stock_location_stock,45.0
,,24100308,__export__.product_product_37796_e24a507d,stock.stock_location_stock,30.0
,,24131009,__export__.product_product_38005_56441156,stock.stock_location_stock,10.0
,,36AE0001,__export__.product_product_49751_b9240984,stock.stock_location_stock,41.0
,,AA101666,__export__.product_product_39029_16dbb117,stock.stock_location_stock,21.0
,,AB101067,__export__.product_product_46781_34999964,stock.stock_location_stock,22.0
,,AE101016,__export__.product_product_46883_64fd3e49,stock.stock_location_stock,60.0
,,AN101334,__export__.product_product_47193_06f9312f,stock.stock_location_stock,23.0
,,DK201078,__export__.product_product_16271_40b761df,stock.stock_location_stock,19.0
