name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/07/16,2022/07/16,True,DG111008,__export__.product_product_14583_695d257d,stock.stock_location_stock,102.0
,,,39201719,__export__.product_product_12732_708a75a8,stock.stock_location_stock,271.0
,,,JA511006,__export__.product_product_18166_db60c6c8,stock.stock_location_stock,29.0
,,,JV511012,__export__.product_product_24157_f660d768,stock.stock_location_stock,15.0
,,,52DZ0046,__export__.product_product_13214_97151851,stock.stock_location_stock,9.0
,,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,81.0
,,,JZ161210,__export__.product_product_32009_08a82540,stock.stock_location_stock,7.0
,,,DD121181,__export__.product_product_14243_470851c1,stock.stock_location_stock,124.0
,,,JA541021,__export__.product_product_18207_d06614be,stock.stock_location_stock,5.0
Sales of 2022/07/18,2022/07/18,True,DS181033,__export__.product_product_16860_0bc9263f,stock.stock_location_stock,2.0
,,,JG161010,__export__.product_product_22643_7582aae0,stock.stock_location_stock,1.0
,,,DS111049,__export__.product_product_16732_b9508e5e,stock.stock_location_stock,3.0
,,,DS101076,__export__.product_product_16633_2e546c31,stock.stock_location_stock,70.0
,,,24191086,__export__.product_product_38262_05cbed1a,stock.stock_location_stock,1.0
,,,JE531001,__export__.product_product_19031_df340419,stock.stock_location_stock,1.0
,,,36DU1503,__export__.product_product_11776_45d21b56,stock.stock_location_stock,80.0
,,,DH101016,__export__.product_product_14757_9da29210,stock.stock_location_stock,64.0
Sales of 2022/07/19,2022/07/19,True,DS191013,__export__.product_product_16889_e35063c8,stock.stock_location_stock,0.0
,,,AN101190,__export__.product_product_47169_058cd2ee,stock.stock_location_stock,28.0
,,,DG111008,__export__.product_product_14583_695d257d,stock.stock_location_stock,93.0
,,,AA101666,__export__.product_product_39029_16dbb117,stock.stock_location_stock,37.0
,,,36DS1002,__export__.product_product_11704_29d95dc6,stock.stock_location_stock,13.0
,,,36224004,__export__.product_product_38423_d9107dbf,stock.stock_location_stock,15.0
,,,36DH4030,__export__.product_product_11511_7ac7302e,stock.stock_location_stock,44.0
,,,DM191002,__export__.product_product_16396_fa8060d2,stock.stock_location_stock,4.0
Sales of 2022/07/20,2022/07/20,True,JL402004,__export__.product_product_23624_c7850ed6,stock.stock_location_stock,3.0
,,,DJ191081,__export__.product_product_15776_d50d7b50,stock.stock_location_stock,4.0
,,,36DU1205,__export__.product_product_11773_dc7dfd0d,stock.stock_location_stock,29.0
,,,PA231601,__export__.product_product_32838_25a65bc3,stock.stock_location_stock,1.0
,,,DK101565,__export__.product_product_15981_476e34e2,stock.stock_location_stock,1.0
Sales of 2022/07/25,2022/07/25,True,DJ161221,__export__.product_product_15653_f4d8243f,stock.stock_location_stock,5.0
,,,DU151010,__export__.product_product_17352_2cfe35cd,stock.stock_location_stock,3.0
,,,DS181043,__export__.product_product_16864_bf8da3ba,stock.stock_location_stock,2.0
Sales of 2022/07/26,2022/07/26,True,DJ201206,__export__.product_product_15846_788a2c4e,stock.stock_location_stock,1.0
,,,DS101167,__export__.product_product_16661_a61a13a6,stock.stock_location_stock,96.0
,,,DU101223,__export__.product_product_17294_f3ca2b70,stock.stock_location_stock,16.0
,,,DT581062,__export__.product_product_17233_49b6bcdd,stock.stock_location_stock,7.0
,,,DJ191023,__export__.product_product_15749_c19a10fa,stock.stock_location_stock,45.0
,,,36DJ4104,__export__.product_product_11632_f03fb0a4,stock.stock_location_stock,25.0
,,,36JZ0103,__export__.product_product_12321_dccb7558,stock.stock_location_stock,10.0
Sales of 2022/07/27,2022/07/27,True,30141052,__export__.product_product_11215_79c3a17e,stock.stock_location_stock,8.0
,,,DX121010,__export__.product_product_17630_cc6741f2,stock.stock_location_stock,30.0
,,,36DU1205,__export__.product_product_11773_dc7dfd0d,stock.stock_location_stock,29.0
Sales of 2022/07/29,2022/07/29,True,AB151074,__export__.product_product_46813_f800696f,stock.stock_location_stock,0.0
,,,DH101125,__export__.product_product_14790_feac39ca,stock.stock_location_stock,61.0
,,,DJ181104,__export__.product_product_15723_0bd60b04,stock.stock_location_stock,2.0
,,,AN101149,__export__.product_product_47152_40778cfa,stock.stock_location_stock,33.0
,,,AN101135,__export__.product_product_47148_b518cde6,stock.stock_location_stock,185.0
,,,AA101844,__export__.product_product_39070_380d1ece,stock.stock_location_stock,13.0
,,,36AN0016,__export__.product_product_38528_e40d7942,stock.stock_location_stock,11.0
,,,24151171,__export__.product_product_38108_adc8cd62,stock.stock_location_stock,115.0
,,,36DK0015,__export__.product_product_11642_c8bc602d,stock.stock_location_stock,89.0
,,,DD111018,__export__.product_product_14214_7e3a22e8,stock.stock_location_stock,260.0
,,,36DD4002,__export__.product_product_11474_3b9de8b0,stock.stock_location_stock,87.0
,,,39068405,__export__.product_product_38624_56060026,stock.stock_location_stock,51.0
,,,DJ181087,__export__.product_product_15715_5440f108,stock.stock_location_stock,40.0
