name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2022020500365,2022-02-05,True,22170434,__export__.product_product_37761_9003b2ee,stock.stock_location_stock,259.0
,,,24151171,__export__.product_product_38108_adc8cd62,stock.stock_location_stock,136.0
,,,30151105,__export__.product_product_11238_926c2a15,stock.stock_location_stock,252.0
,,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,217.0
,,,36DH4032,__export__.product_product_11513_6b836bb5,stock.stock_location_stock,6.0
,,,36DH4174,__export__.product_product_11568_f4df1e35,stock.stock_location_stock,38.0
,,,AB151074,__export__.product_product_46813_f800696f,stock.stock_location_stock,24.0
,,,DJ151071,__export__.product_product_15601_2f33e76c,stock.stock_location_stock,63.0
,,,JA521017,__export__.product_product_18189_6dbcc5a2,stock.stock_location_stock,14.0
,,,JZ551412,__export__.product_product_32225_8ad4e2b4,stock.stock_location_stock,40.0
,,,JF181005,__export__.product_product_22454_c714a4a4,stock.stock_location_stock,4.0
PRIBDM2022020500366,2022-02-05,True,36JG0011,__export__.product_product_11968_d27382cf,stock.stock_location_stock,20.0
,,,DS161077,__export__.product_product_16810_b8d2edc6,stock.stock_location_stock,23.0
,,,JE511251,__export__.product_product_19026_b6fe3963,stock.stock_location_stock,8.0
,,,JE511234,__export__.product_product_19019_1d34b327,stock.stock_location_stock,10.0
PRIBDM2022020500367,2022-02-05,True,36PA0042,__export__.product_product_12387_12d74e9e,stock.stock_location_stock,12.0
,,,52DU0289,__export__.product_product_13153_9b23302c,stock.stock_location_stock,2.0
,,,52DU0929,__export__.product_product_13190_bc76bdac,stock.stock_location_stock,9.0
,,,DS181083,__export__.product_product_16875_5b36b948,stock.stock_location_stock,6.0
,,,DZ221003,__export__.product_product_17780_c7bb5acd,stock.stock_location_stock,10.0
PRIBDM2022020500368,2022-02-05,True,36DS1001,__export__.product_product_11703_aa7e4b3b,stock.stock_location_stock,47.0
,,,39071601,__export__.product_product_12582_b9a3d011,stock.stock_location_stock,50.0
,,,52JD0067,__export__.product_product_13240_f9a8d39e,stock.stock_location_stock,6.0
,,,PD531029,__export__.product_product_33166_a85d3099,stock.stock_location_stock,14.0
,,,39215220,__export__.product_product_12740_24c1549f,stock.stock_location_stock,43.0
,,,52DH1322,__export__.product_product_12925_a697a6ec,stock.stock_location_stock,3.0
,,,DD111011,__export__.product_product_14212_b55900e4,stock.stock_location_stock,47.0
,,,DE181031,__export__.product_product_14420_74e28fb7,stock.stock_location_stock,10.0
,,,DH121106,__export__.product_product_15064_0ccfb33d,stock.stock_location_stock,12.0
,,,DK101063,__export__.product_product_15898_16baff19,stock.stock_location_stock,43.0
,,,DM191009,__export__.product_product_16398_6cdc005e,stock.stock_location_stock,3.0
,,,DS7302X3,__export__.product_product_16966_3dbd02b9,stock.stock_location_stock,5.0
,,,DZ191010,__export__.product_product_17750_2e861e81,stock.stock_location_stock,1.0
,,,JK401025,__export__.product_product_23252_d82e23be,stock.stock_location_stock,3.0
,,,DS101067,__export__.product_product_16628_e500b786,stock.stock_location_stock,10.0
,,,JL131218,__export__.product_product_23381_2247f679,stock.stock_location_stock,2.0
,,,PF351602,__export__.product_product_33365_74a08e72,stock.stock_location_stock,2.0
,,,DG171016,__export__.product_product_14649_b23e82de,stock.stock_location_stock,10.0
PRIBDM2022020500369,2022-02-05,True,SVA0010,__export__.product_product_47878_d321df7a,stock.stock_location_stock,43.0
PRIBDM2022020500370,2022-02-05,True,35161060,__export__.product_product_11437_842e7e8d,stock.stock_location_stock,227.0
,,,36DU1503,__export__.product_product_11776_45d21b56,stock.stock_location_stock,67.0
,,,52JL0158,__export__.product_product_13413_3a19040c,stock.stock_location_stock,22.0
,,,52JL1035,__export__.product_product_13472_928d1d83,stock.stock_location_stock,5.0
,,,DH161066,__export__.product_product_15133_55cf02ef,stock.stock_location_stock,24.0
,,,JL121001,__export__.product_product_23360_bbe04b8e,stock.stock_location_stock,18.0
,,,PD531029,__export__.product_product_33166_a85d3099,stock.stock_location_stock,29.0
,,,52JL0159,__export__.product_product_13414_b7ebf1be,stock.stock_location_stock,22.0
,,,56JF191Y,__export__.product_product_13828_49da9447,stock.stock_location_stock,13.0
PRIBDM2022020500371,2022-02-05,True,03100718,__export__.product_product_37569_27f03bce,stock.stock_location_stock,99.0
,,,36DK0072,__export__.product_product_11674_5f499e8c,stock.stock_location_stock,20.0
,,,AA101210,__export__.product_product_38920_011cfcda,stock.stock_location_stock,271.0
,,,DD101407,__export__.product_product_14194_6858f886,stock.stock_location_stock,47.0
,,,DH101016,__export__.product_product_14757_9da29210,stock.stock_location_stock,175.0
,,,DK101151,__export__.product_product_15920_d3168c06,stock.stock_location_stock,111.0
,,,DK101565,__export__.product_product_15981_476e34e2,stock.stock_location_stock,75.0
,,,PD402002,__export__.product_product_33143_f83250e4,stock.stock_location_stock,21.0
,,,PF122012,__export__.product_product_33251_b601d570,stock.stock_location_stock,5.0
,,,DF151003,__export__.product_product_14467_9afec855,stock.stock_location_stock,3.0
,,,DF181098,__export__.product_product_14520_8d15a2b7,stock.stock_location_stock,464.0
,,,DU101218,__export__.product_product_17291_dc76456a,stock.stock_location_stock,23.0
,,,JZ511004,__export__.product_product_32185_76366947,stock.stock_location_stock,10.0
,,,AF201036,__export__.product_product_46951_c231835c,stock.stock_location_stock,11.0
,,,JV511007,__export__.product_product_24155_f3dc026a,stock.stock_location_stock,10.0
,,,AA111122,__export__.product_product_39169_7640e93d,stock.stock_location_stock,5.0
,,,PF181422,__export__.product_product_33326_eacb6bb5,stock.stock_location_stock,5.0
PRIBDM2022020500372,2022-02-05,True,52DJ1617,__export__.product_product_13092_fe1f5c3f,stock.stock_location_stock,2.0
