name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2022053005295,2022-05-30,True,24151171,__export__.product_product_38108_adc8cd62,stock.stock_location_stock,96.0
,,,30151105,__export__.product_product_11238_926c2a15,stock.stock_location_stock,176.0
,,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,77.0
PRIBDM2022053005297,2022-05-30,True,24161149,__export__.product_product_38147_dd387ce5,stock.stock_location_stock,9.0
,,,AA101481,__export__.product_product_38989_1805047e,stock.stock_location_stock,20.0
,,,DU101214,__export__.product_product_17289_45fdf9f1,stock.stock_location_stock,5.0
PRIBDM2022053005299,2022-05-30,True,36JZ0001,__export__.product_product_12251_f6e5156c,stock.stock_location_stock,23.0
,,,39100820,__export__.product_product_12623_509e24cb,stock.stock_location_stock,57.0
,,,DU101278,__export__.product_product_17298_419b95c5,stock.stock_location_stock,14.0
,,,JD511201,__export__.product_product_18885_785341a9,stock.stock_location_stock,10.0
,,,JD511202,__export__.product_product_18886_cdf248f5,stock.stock_location_stock,23.0
PRIBDM2022053005301,2022-05-30,True,39219019,__export__.product_product_12753_805bbacd,stock.stock_location_stock,375.0
,,,AN101190,__export__.product_product_47169_058cd2ee,stock.stock_location_stock,9.0
,,,JA531011,__export__.product_product_18195_c8f929bf,stock.stock_location_stock,4.0
PRIBDM2022053005303,2022-05-30,True,36AN0013,__export__.product_product_38527_7cb45b66,stock.stock_location_stock,21.0
,,,36DD4002,__export__.product_product_11474_3b9de8b0,stock.stock_location_stock,44.0
,,,36DD4008,__export__.product_product_11477_53ef9cbb,stock.stock_location_stock,38.0
,,,DJ151071,__export__.product_product_15601_2f33e76c,stock.stock_location_stock,32.0
,,,JA531011,__export__.product_product_18195_c8f929bf,stock.stock_location_stock,9.0
,,,JD511201,__export__.product_product_18885_785341a9,stock.stock_location_stock,20.0
,,,JD511202,__export__.product_product_18886_cdf248f5,stock.stock_location_stock,33.0
,,,JD511010,__export__.product_product_18884_48a84f25,stock.stock_location_stock,27.0
,,,JB511019,__export__.product_product_18440_abc96635,stock.stock_location_stock,48.0
PRIBDM2022053005305,2022-05-30,True,CMUAA191091,__export__.product_product_50877_5e8cf5f3,stock.stock_location_stock,1.0
,,,CMUAA191092,__export__.product_product_50878_232389f0,stock.stock_location_stock,1.0
,,,CMUAA191093,__export__.product_product_50879_399d983b,stock.stock_location_stock,1.0
,,,CMUAA191094,__export__.product_product_50880_9151608e,stock.stock_location_stock,1.0
,,,CMUAZ161212,__export__.product_product_50881_ac8a996e,stock.stock_location_stock,1.0
PRIBDM2022053005307,2022-05-30,True,31101020,__export__.product_product_11299_fcd68dc8,stock.stock_location_stock,59.0
,,,31101033,__export__.product_product_11302_89b7fcaf,stock.stock_location_stock,110.0
,,,36AA4025,__export__.product_product_38456_85771566,stock.stock_location_stock,30.0
,,,36AA4055,__export__.product_product_38471_b49b6a2b,stock.stock_location_stock,4.0
,,,36AA4057,__export__.product_product_38472_f5408eb9,stock.stock_location_stock,5.0
,,,36DD4008,__export__.product_product_11477_53ef9cbb,stock.stock_location_stock,38.0
,,,36DU4026,__export__.product_product_11783_134df709,stock.stock_location_stock,25.0
,,,39121420,__export__.product_product_38682_dd3fbe1b,stock.stock_location_stock,29.0
,,,39256120,__export__.product_product_38793_1c11a419,stock.stock_location_stock,33.0
,,,AA101013,__export__.product_product_38864_2845f219,stock.stock_location_stock,103.0
,,,AA101569,__export__.product_product_39003_95b0f54e,stock.stock_location_stock,42.0
,,,AA101588,__export__.product_product_39010_4496a94f,stock.stock_location_stock,11.0
,,,AA101666,__export__.product_product_39029_16dbb117,stock.stock_location_stock,34.0
,,,AF111010,__export__.product_product_46908_3102356b,stock.stock_location_stock,11.0
,,,BH184000,__export__.product_product_47657_2fa25916,stock.stock_location_stock,6.0
,,,DH111015,__export__.product_product_15014_35ae7052,stock.stock_location_stock,18.0
,,,DJ201176,__export__.product_product_15835_8ecc8bc5,stock.stock_location_stock,16.0
,,,DK101064,__export__.product_product_47763_65b0c803,stock.stock_location_stock,29.0
,,,DU101218,__export__.product_product_17291_dc76456a,stock.stock_location_stock,36.0
PRIBDM2022053005309,2022-05-30,True,36AA4055,__export__.product_product_38471_b49b6a2b,stock.stock_location_stock,2.0
,,,36DH4025,__export__.product_product_11508_83130106,stock.stock_location_stock,28.0
,,,36JZ0103,__export__.product_product_12321_dccb7558,stock.stock_location_stock,49.0
,,,AA101013,__export__.product_product_38864_2845f219,stock.stock_location_stock,53.0
,,,AA101057,__export__.product_product_38879_6c70648c,stock.stock_location_stock,25.0
,,,AA101588,__export__.product_product_39010_4496a94f,stock.stock_location_stock,9.0
,,,AA101666,__export__.product_product_39029_16dbb117,stock.stock_location_stock,29.0
,,,AN101190,__export__.product_product_47169_058cd2ee,stock.stock_location_stock,7.0
