name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/05/03,2022/05/03,True,DU201010,__export__.product_product_17460_8ed1dc65,stock.stock_location_stock,0.0
,,,JG521008,__export__.product_product_22778_b53210ef,stock.stock_location_stock,1.0
,,,AB151095,__export__.product_product_46821_5dace541,stock.stock_location_stock,2.0
,,,36PF0086,__export__.product_product_12538_d02f4e0a,stock.stock_location_stock,1.0
,,,AA101033,__export__.product_product_38868_10850e70,stock.stock_location_stock,2.0
,,,36AA4042,__export__.product_product_38465_b0e8d713,stock.stock_location_stock,53.0
,,,AA131049,__export__.product_product_39259_16b97df0,stock.stock_location_stock,8.0
,,,DM101139,__export__.product_product_16342_58194f41,stock.stock_location_stock,39.0
,,,DH101680,__export__.product_product_14931_858b8efc,stock.stock_location_stock,9.0
,,,AA191092,__export__.product_product_39388_2e2ed593,stock.stock_location_stock,11.0
,,,JA551415,__export__.product_product_18253_acb998e6,stock.stock_location_stock,5.0
,,,JA551414,__export__.product_product_18252_c36ab937,stock.stock_location_stock,7.0
,,,36AA1004,__export__.product_product_38444_a08a3fc7,stock.stock_location_stock,137.0
,,,36DS1004,__export__.product_product_11706_899b1546,stock.stock_location_stock,78.0
,,,36BA4009,__export__.product_product_38534_08d98267,stock.stock_location_stock,3.0
,,,36BA4002,__export__.product_product_38530_923d3857,stock.stock_location_stock,6.0
,,,DL181080,__export__.product_product_16326_2ba4348d,stock.stock_location_stock,117.0
,,,DJ181087,__export__.product_product_15715_5440f108,stock.stock_location_stock,51.0
Sales of 2022/05/04,2022/05/04,True,36DH4041,__export__.product_product_11519_71ca9b92,stock.stock_location_stock,0.0
,,,39121420,__export__.product_product_38682_dd3fbe1b,stock.stock_location_stock,0.0
,,,36AA4028,__export__.product_product_38458_3a8de111,stock.stock_location_stock,6.0
,,,36AE0001,__export__.product_product_49751_b9240984,stock.stock_location_stock,5.0
Sales of 2022/05/05,2022/05/05,True,24191075,__export__.product_product_38257_598ab629,stock.stock_location_stock,8.0
,,,36DH4025,__export__.product_product_11508_83130106,stock.stock_location_stock,2.0
,,,DX101053,__export__.product_product_17621_b1001d90,stock.stock_location_stock,0.0
,,,AA101569,__export__.product_product_39003_95b0f54e,stock.stock_location_stock,30.0
