name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2022071500960,2022-08-15,True,CMUDJ191008,__export__.product_product_51042_32d3509a,stock.stock_location_stock,11.0
PRIBDM2022071500961,2022-08-15,True,36DD4002,__export__.product_product_11474_3b9de8b0,stock.stock_location_stock,65.0
,,,AA102003,__export__.product_product_39099_82d91d75,stock.stock_location_stock,4.0
,,,JN511202,__export__.product_product_23885_7f6b7be5,stock.stock_location_stock,2.0
,,,AN101165,__export__.product_product_47158_0af63fc4,stock.stock_location_stock,10.0
,,,JA541212,__export__.product_product_18221_f8c7c29e,stock.stock_location_stock,89.0
PRIBDM2022071500962,2022-08-15,True,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,89.0
,,,36DS1004,__export__.product_product_11706_899b1546,stock.stock_location_stock,55.0
,,,36DU1001,__export__.product_product_11767_a60cf2c7,stock.stock_location_stock,104.0
,,,CMUDJ191008,__export__.product_product_51042_32d3509a,stock.stock_location_stock,20.0
,,,DS101096,__export__.product_product_16638_8ddb947e,stock.stock_location_stock,103.0
PRIBDM2022071500963,2022-08-15,True,39100820,__export__.product_product_12623_509e24cb,stock.stock_location_stock,77.0
,,,AA111082,__export__.product_product_39151_5b84aed5,stock.stock_location_stock,2.0
,,,DD111012,__export__.product_product_14213_5d473916,stock.stock_location_stock,15.0
,,,DD111048,__export__.product_product_14219_5367380d,stock.stock_location_stock,19.0
,,,DH111015,__export__.product_product_15014_35ae7052,stock.stock_location_stock,16.0
,,,DH101877,__export__.product_product_14958_496d2e37,stock.stock_location_stock,2.0
,,,DS161113,__export__.product_product_16819_a016a0ea,stock.stock_location_stock,1.0
PRIBDM2022071500964,2022-08-15,True,31101067,__export__.product_product_11316_39fa99d1,stock.stock_location_stock,23.0
,,,36314001K,__export__.product_product_11464_669bfc40,stock.stock_location_stock,31.0
,,,36DD4002,__export__.product_product_11474_3b9de8b0,stock.stock_location_stock,80.0
,,,39042215,__export__.product_product_38604_ba5eca34,stock.stock_location_stock,52.0
,,,DD111048,__export__.product_product_14219_5367380d,stock.stock_location_stock,24.0
,,,DH101877,__export__.product_product_14958_496d2e37,stock.stock_location_stock,5.0
,,,DH102277,__export__.product_product_14999_f3c8a737,stock.stock_location_stock,14.0
,,,DH111015,__export__.product_product_15014_35ae7052,stock.stock_location_stock,16.0
,,,DH111034,__export__.product_product_15020_1a12903d,stock.stock_location_stock,26.0
,,,DS101071,__export__.product_product_16629_47c0f731,stock.stock_location_stock,28.0
,,,AA191115,__export__.product_product_46667_ea608e86,stock.stock_location_stock,5.0
,,,DU101223,__export__.product_product_17294_f3ca2b70,stock.stock_location_stock,19.0
,,,39220307,__export__.product_product_12759_57cfab13,stock.stock_location_stock,50.0
