name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2022082502841,2022-08-25,True,39153721,__export__.product_product_38707_9ee74049,stock.stock_location_stock,30.0
,,,39240320,__export__.product_product_12787_61902238,stock.stock_location_stock,36.0
,,,AN131007,__export__.product_product_47233_6cca2e88,stock.stock_location_stock,20.0
,,,JA581232,__export__.product_product_18287_8c641a70,stock.stock_location_stock,10.0
,,,JD511008,__export__.product_product_18883_16544477,stock.stock_location_stock,30.0
,,,JD151026,__export__.product_product_18740_323fbf36,stock.stock_location_stock,5.0
PRIBDM2022082502843,2022-08-25,True,AA171006,__export__.product_product_39339_8589016c,stock.stock_location_stock,10.0
,,,AP201029,__export__.product_product_14061_dd5f9676,stock.stock_location_stock,7.0
,,,BH402600,__export__.product_product_47662_402fef1d,stock.stock_location_stock,3.0
,,,DH161194,__export__.product_product_15152_f4515635,stock.stock_location_stock,45.0
,,,JL181203,__export__.product_product_23481_07002a0a,stock.stock_location_stock,17.0
PRIBDM2022082502845,2022-08-25,True,31101018,__export__.product_product_38390_d72ffe43,stock.stock_location_stock,81.0
,,,36DS1502,__export__.product_product_11713_fbd90f52,stock.stock_location_stock,37.0
,,,52JA0023,__export__.product_product_13218_943288c1,stock.stock_location_stock,6.0
,,,DH181092,__export__.product_product_15247_417653bd,stock.stock_location_stock,5.0
,,,DD101440,__export__.product_product_14199_4ae1294a,stock.stock_location_stock,30.0
,,,DD191142,__export__.product_product_14349_fa74109d,stock.stock_location_stock,10.0
,,,DS191038,__export__.product_product_16900_5b7bea8e,stock.stock_location_stock,4.0
PRIBDM2022082502847,2022-08-25,True,AA101481,__export__.product_product_38989_1805047e,stock.stock_location_stock,19.0
,,,AA191032,__export__.product_product_39367_565a06f5,stock.stock_location_stock,17.0
,,,AB151063,__export__.product_product_46808_a822d38b,stock.stock_location_stock,3.0
,,,CMUAA191093,__export__.product_product_50879_399d983b,stock.stock_location_stock,16.0
,,,CMUAA191085,__export__.product_product_50224_18c2b4b2,stock.stock_location_stock,10.0
,,,CMUAA191092,__export__.product_product_50878_232389f0,stock.stock_location_stock,22.0
,,,CMUAA191094,__export__.product_product_50880_9151608e,stock.stock_location_stock,16.0
PRIBDM2022082502849,2022-08-25,True,CMUAA191085,__export__.product_product_50224_18c2b4b2,stock.stock_location_stock,1.0
,,,CMUAA191092,__export__.product_product_50878_232389f0,stock.stock_location_stock,13.0
