name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2021/12/29,2021/12/29,True,39166005,__export__.product_product_38724_8be16719,stock.stock_location_stock,28.0
,,,36DJ4104,__export__.product_product_11632_f03fb0a4,stock.stock_location_stock,13.0
,,,36JZ0024,__export__.product_product_12272_e636fe14,stock.stock_location_stock,6.0
,,,DH101782,__export__.product_product_14945_faa7459b,stock.stock_location_stock,11.0
,,,JV511012,__export__.product_product_24157_f660d768,stock.stock_location_stock,3.0
,,,36AA1003K,__export__.product_product_38443_06246b2a,stock.stock_location_stock,21.0
,,,36AA1003,__export__.product_product_38442_6d3f8198,stock.stock_location_stock,18.0
,,,AA101666,__export__.product_product_39029_16dbb117,stock.stock_location_stock,23.0
,,,36AN0013,__export__.product_product_38527_7cb45b66,stock.stock_location_stock,21.0
,,,36281008,__export__.product_product_38440_8b28e8e0,stock.stock_location_stock,41.0
,,,AB101067,__export__.product_product_46781_34999964,stock.stock_location_stock,30.0
,,,39256120,__export__.product_product_38793_1c11a419,stock.stock_location_stock,27.0
,,,39132420,__export__.product_product_38686_37751b93,stock.stock_location_stock,2.0
,,,24100308,__export__.product_product_37796_e24a507d,stock.stock_location_stock,9.0
,,,39252820,__export__.product_product_38788_a77820ea,stock.stock_location_stock,66.0
Sales of 2021/12/30,2021/12/30,True,36BA4009K,__export__.product_product_38535_67bd7876,stock.stock_location_stock,1.0
,,,AB181012,__export__.product_product_46850_cdd0ca3d,stock.stock_location_stock,36.0
,,,36DH4117,__export__.product_product_11552_fa8081bd,stock.stock_location_stock,0.0
,,,DD101349,__export__.product_product_14187_6a8998f7,stock.stock_location_stock,0.0
,,,DJ201206,__export__.product_product_15846_788a2c4e,stock.stock_location_stock,1.0
,,,JZ511016,__export__.product_product_32186_251cbe2d,stock.stock_location_stock,37.0
,,,AL201100,__export__.product_product_47088_dc2662f4,stock.stock_location_stock,2.0
,,,52DU0289,__export__.product_product_13153_9b23302c,stock.stock_location_stock,2.0
,,,DU181031,__export__.product_product_17403_3e0627d5,stock.stock_location_stock,19.0
Sales of 2021/12/31,2021/12/31,True,AP111023,__export__.product_product_47249_15c67ac1,stock.stock_location_stock,14.0
,,,DZ191004,__export__.product_product_17745_f3f8c809,stock.stock_location_stock,10.0
,,,DK101338,__export__.product_product_15959_78c03eed,stock.stock_location_stock,1.0
,,,DH151077,__export__.product_product_15121_9fefa9b2,stock.stock_location_stock,2.0
