name,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
"Sales of 2021/07/15,16,17",True,AA101593,__export__.product_product_39012_7fd7e7ae,stock.stock_location_stock,14.0
,,AA101598,__export__.product_product_39016_87c85ca4,stock.stock_location_stock,3.0
,,DU101190,__export__.product_product_17282_4966ca18,stock.stock_location_stock,11.0
,,36DS1002,__export__.product_product_11704_29d95dc6,stock.stock_location_stock,7.0
,,36DS1201,__export__.product_product_11708_54d75bd3,stock.stock_location_stock,26.0
,,DH111034,__export__.product_product_15020_1a12903d,stock.stock_location_stock,16.0
,,DU221004,__export__.product_product_17496_b99b9de0,stock.stock_location_stock,0.0
,,DD111048,__export__.product_product_14219_5367380d,stock.stock_location_stock,22.0
,,DH101397,__export__.product_product_14865_474f58b1,stock.stock_location_stock,1.0
,,DH111077,__export__.product_product_15027_b23549f2,stock.stock_location_stock,1.0
,,DH111078,__export__.product_product_15028_34db77fa,stock.stock_location_stock,1.0
,,AA101570,__export__.product_product_39004_1fd16a80,stock.stock_location_stock,5.0
,,DH101125,__export__.product_product_14790_feac39ca,stock.stock_location_stock,1.0
,,AZ351207,__export__.product_product_47318_8d5c8484,stock.stock_location_stock,108.0
,,CL201023,__export__.product_product_14110_99307f6f,stock.stock_location_stock,46.0
,,24171014,__export__.product_product_38193_adfda20b,stock.stock_location_stock,8.0
,,24131004,__export__.product_product_38002_d963e04a,stock.stock_location_stock,25.0
,,DM101140,__export__.product_product_16343_04f3e8a2,stock.stock_location_stock,160.0
,,DU221003,__export__.product_product_17495_12d1028f,stock.stock_location_stock,2.0
,,BF551613,__export__.product_product_47576_f5c05a99,stock.stock_location_stock,101.0
,,39104619,__export__.product_product_12637_49179f06,stock.stock_location_stock,60.0
,,39171619,__export__.product_product_38736_7c64c0e2,stock.stock_location_stock,14.0
,,AA121006,__export__.product_product_39184_addf96fb,stock.stock_location_stock,40.0
,,39021311,__export__.product_product_38575_e07809fb,stock.stock_location_stock,12.0
,,39174419,__export__.product_product_38740_6e25b821,stock.stock_location_stock,10.0
,,39186919,__export__.product_product_38758_11bd8c25,stock.stock_location_stock,7.0
,,31121029,__export__.product_product_11355_0a75480d,stock.stock_location_stock,9.0
,,JZ151036,__export__.product_product_31970_ec35c7d0,stock.stock_location_stock,4.0
,,52DH1412,__export__.product_product_12943_88f5e451,stock.stock_location_stock,0.0
,,52DH2010,__export__.product_product_12976_d366d581,stock.stock_location_stock,1.0
,,500702NAE,__export__.product_product_49983_168f0a60,stock.stock_location_stock,113.0
,,AN101334,__export__.product_product_47193_06f9312f,stock.stock_location_stock,5.0
,,AA101210,__export__.product_product_38920_011cfcda,stock.stock_location_stock,473.0
,,AA101472,__export__.product_product_38983_f7e823a8,stock.stock_location_stock,220.0
,,AA101622,__export__.product_product_39021_c42eb979,stock.stock_location_stock,21.0
,,AN131039,__export__.product_product_47236_592f80e4,stock.stock_location_stock,217.0
,,13101165,__export__.product_product_37643_4f5d7097,stock.stock_location_stock,26.0
,,AA101162,__export__.product_product_38912_73e327e5,stock.stock_location_stock,21.0
,,AA101013,__export__.product_product_38864_2845f219,stock.stock_location_stock,72.0
,,AN111013,__export__.product_product_47219_b23c8b8d,stock.stock_location_stock,9.0
,,AN111009,__export__.product_product_47218_f7ed0051,stock.stock_location_stock,4.0
,,36AA4041,__export__.product_product_38464_0a1f4bc5,stock.stock_location_stock,23.0
