name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/05/30,2022/05/30,True,DM101139,__export__.product_product_16342_58194f41,stock.stock_location_stock,24.0
,,,AB151095,__export__.product_product_46821_5dace541,stock.stock_location_stock,1.0
,,,39239620,__export__.product_product_12784_3ac7f70d,stock.stock_location_stock,0.0
,,,DU201010,__export__.product_product_17460_8ed1dc65,stock.stock_location_stock,0.0
,,,DH101188,__export__.product_product_14813_6613f0a6,stock.stock_location_stock,10.0
,,,39215220,__export__.product_product_12740_24c1549f,stock.stock_location_stock,7.0
,,,39218919,__export__.product_product_12751_5a5dd00b,stock.stock_location_stock,596.0
,,,39219019,__export__.product_product_12753_805bbacd,stock.stock_location_stock,340.0
,,,30101142,__export__.product_product_11197_96f5c3b6,stock.stock_location_stock,267.0
,,,39171519,__export__.product_product_38735_aae7f1e9,stock.stock_location_stock,355.0
,,,39104319,__export__.product_product_12636_4201873b,stock.stock_location_stock,61.0
,,,DS101101,__export__.product_product_16639_a0cc9a80,stock.stock_location_stock,41.0
,,,24131004,__export__.product_product_38002_d963e04a,stock.stock_location_stock,90.0
Sales of 2022/05/31,2022/05/31,True,JZ401013,__export__.product_product_32141_456a7ed0,stock.stock_location_stock,8.0
Sales of 2022/06/01,2022/06/01,True,59200012,__export__.product_product_38855_34d7d6f2,stock.stock_location_stock,3.0
,,,AA191071,__export__.product_product_39378_959938c8,stock.stock_location_stock,3.0
,,,DS141014,__export__.product_product_16762_4101f826,stock.stock_location_stock,119.0
,,,DU191058,__export__.product_product_17454_6279f6f7,stock.stock_location_stock,10.0
,,,AA101569,__export__.product_product_39003_95b0f54e,stock.stock_location_stock,54.0
,,,03100338,__export__.product_product_37562_f522a1f2,stock.stock_location_stock,75.0
,,,DU221004,__export__.product_product_17496_b99b9de0,stock.stock_location_stock,3.0
,,,39256120,__export__.product_product_38793_1c11a419,stock.stock_location_stock,27.0
Sales of 2022/06/02,2022/06/02,True,AL201060,__export__.product_product_47081_74559b35,stock.stock_location_stock,0.0
,,,DF161413,__export__.product_product_14484_91f3b1e3,stock.stock_location_stock,26.0
,,,DU201066,__export__.product_product_17477_759bd51d,stock.stock_location_stock,2.0
Sales of 2022/06/03,2022/06/03,True,AA101628,__export__.product_product_39024_2846c1d1,stock.stock_location_stock,0.0
,,,36172201,__export__.product_product_50774_221aec8a,stock.stock_location_stock,0.0
Sales of 2022/06/04,2022/06/04,True,JD151006,__export__.product_product_18730_8f9be1d2,stock.stock_location_stock,0.0
,,,36DH4103,__export__.product_product_11542_d66f7741,stock.stock_location_stock,15.0
Sales of 2022/06/06,2022/06/06,True,31101038,__export__.product_product_11303_9ca9dc4a,stock.stock_location_stock,2.0
,,,AA101569,__export__.product_product_39003_95b0f54e,stock.stock_location_stock,54.0
,,,AA101013,__export__.product_product_38864_2845f219,stock.stock_location_stock,141.0
,,,36AA4105,__export__.product_product_38485_197504bc,stock.stock_location_stock,5.0
