name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2022073002692,2022-08-05,True,CMUBA191051,__export__.product_product_50226_fa3e0f3a,stock.stock_location_stock,1.0
,,,CMUBA191052,__export__.product_product_50227_c41b8b24,stock.stock_location_stock,1.0
,,,CMUDM191005,__export__.product_product_50287_977165ba,stock.stock_location_stock,1.0
,,,CMUDU191006,__export__.product_product_50231_f81278ce,stock.stock_location_stock,1.0
,,,CMUJZ161207,__export__.product_product_51043_94bc33d3,stock.stock_location_stock,11.0
,,,CMU24151060,__export__.product_product_51064_98e59423,stock.stock_location_stock,1.0
,,,CMUDU191048,__export__.product_product_51065_51db046b,stock.stock_location_stock,1.0
,,,CMU24191137,__export__.product_product_51066_75f95795,stock.stock_location_stock,1.0
,,,CMUDU191005,__export__.product_product_51067_d4444df5,stock.stock_location_stock,1.0
,,,CMUDU191058,__export__.product_product_51068_d58aa549,stock.stock_location_stock,1.0
,,,CMUPF161212,__export__.product_product_51069_5c5f1342,stock.stock_location_stock,1.0
,,,CMU24151058,__export__.product_product_51070_1f8795f3,stock.stock_location_stock,1.0
,,,CMU24151059,__export__.product_product_51071_a3e41b88,stock.stock_location_stock,1.0
PRIBDM2022073002699,2022-08-05,True,01100342K,__export__.product_product_37515_dbde506e,stock.stock_location_stock,95.0
,,,22131014,__export__.product_product_37716_0d689168,stock.stock_location_stock,30.0
,,,39161211,__export__.product_product_38719_09a985f6,stock.stock_location_stock,40.0
,,,DK101565,__export__.product_product_15981_476e34e2,stock.stock_location_stock,41.0
,,,DT511261,__export__.product_product_17212_b479173f,stock.stock_location_stock,7.0
,,,DT511262,__export__.product_product_17213_972ae815,stock.stock_location_stock,9.0
,,,DU101038,__export__.product_product_17253_c3bc418e,stock.stock_location_stock,2.0
,,,AN101012,__export__.product_product_47127_4dbbc186,stock.stock_location_stock,18.0
,,,AN101135,__export__.product_product_47148_b518cde6,stock.stock_location_stock,214.0
,,,36PF0061,__export__.product_product_12536_126adb2f,stock.stock_location_stock,25.0
,,,JU551402,__export__.product_product_24125_334ea96d,stock.stock_location_stock,55.0
,,,AB151049,__export__.product_product_46803_cc5edeec,stock.stock_location_stock,10.0
,,,PA351214,__export__.product_product_32872_9e888e99,stock.stock_location_stock,12.0
,,,AM121077,__export__.product_product_47115_f2f0ec71,stock.stock_location_stock,7.0
PRIBDM2022073002736,2022-08-05,True,03100335,__export__.product_product_37561_01143331,stock.stock_location_stock,33.0
,,,24101114,__export__.product_product_37822_a4ad1f0e,stock.stock_location_stock,40.0
PRIBDM2022073003127,2022-08-05,True,36AA1003K,__export__.product_product_38443_06246b2a,stock.stock_location_stock,30.0
,,,39186420,__export__.product_product_12709_32d73d7c,stock.stock_location_stock,19.0
,,,39193120,__export__.product_product_38766_b65fe418,stock.stock_location_stock,20.0
,,,JA561400,__export__.product_product_18272_72edaf79,stock.stock_location_stock,6.0
,,,JE531001,__export__.product_product_19031_df340419,stock.stock_location_stock,26.0
PRIBDM2022073003128,2022-08-05,True,CMUBA191051,__export__.product_product_50226_fa3e0f3a,stock.stock_location_stock,15.0
,,,CMUBA191052,__export__.product_product_50227_c41b8b24,stock.stock_location_stock,15.0
,,,CMUDM191005,__export__.product_product_50287_977165ba,stock.stock_location_stock,13.0
,,,CMUDS191001,__export__.product_product_50229_7594b7e4,stock.stock_location_stock,9.0
,,,CMUDU191006,__export__.product_product_50231_f81278ce,stock.stock_location_stock,4.0
,,,CMUJZ161207,__export__.product_product_51043_94bc33d3,stock.stock_location_stock,25.0
,,,CMUDU191058,__export__.product_product_51068_d58aa549,stock.stock_location_stock,10.0
,,,CMUDU191048,__export__.product_product_51065_51db046b,stock.stock_location_stock,10.0
,,,CMUJF161201,__export__.product_product_51072_6c1e0dd6,stock.stock_location_stock,6.0
,,,CMUPF161212,__export__.product_product_51069_5c5f1342,stock.stock_location_stock,10.0
,,,CMU24151059,__export__.product_product_51071_a3e41b88,stock.stock_location_stock,10.0
,,,CMU24151058,__export__.product_product_51070_1f8795f3,stock.stock_location_stock,10.0
,,,CMU24191137,__export__.product_product_51066_75f95795,stock.stock_location_stock,10.0
,,,CMU24151060,__export__.product_product_51064_98e59423,stock.stock_location_stock,10.0
,,,CMUJC191004,__export__.product_product_51073_b62fd067,stock.stock_location_stock,5.0
,,,CMUDU191005,__export__.product_product_51067_d4444df5,stock.stock_location_stock,10.0
PRIBDM2022073103250,2022-08-05,True,24171118,__export__.product_product_38210_a2e80f98,stock.stock_location_stock,4.0
,,,31101314,__export__.product_product_11346_8ca4946d,stock.stock_location_stock,6.0
,,,36224004K,__export__.product_product_38424_048f0cff,stock.stock_location_stock,25.0
,,,36AA4025K,__export__.product_product_38457_5220cd5c,stock.stock_location_stock,24.0
,,,AA111134,__export__.product_product_39171_c96759d3,stock.stock_location_stock,3.0
,,,AE101016K,__export__.product_product_46884_2efac440,stock.stock_location_stock,29.0
,,,39255020K,__export__.product_product_38792_c2039f12,stock.stock_location_stock,31.0
,,,KPBF6305,__export__.product_product_47840_cd1444ff,stock.stock_location_stock,22.0
PRIBDM2022073103408,2022-08-05,True,31201081,__export__.product_product_11428_f64d3c9b,stock.stock_location_stock,9.0
,,,36DH4032,__export__.product_product_11513_6b836bb5,stock.stock_location_stock,3.0
,,,AA121136,__export__.product_product_39212_2b32eaa8,stock.stock_location_stock,6.0
,,,CS101128,__export__.product_product_14117_b12ede13,stock.stock_location_stock,434.0
,,,JL511241,__export__.product_product_23671_e208b203,stock.stock_location_stock,2.0
,,,AF191007,__export__.product_product_46945_771bc730,stock.stock_location_stock,6.0
,,,DF181091,__export__.product_product_14515_87912a6e,stock.stock_location_stock,201.0
,,,DF181092,__export__.product_product_14516_e8db244f,stock.stock_location_stock,106.0
,,,DH101125,__export__.product_product_14790_feac39ca,stock.stock_location_stock,82.0
,,,DH161066,__export__.product_product_15133_55cf02ef,stock.stock_location_stock,33.0
,,,DH161121,__export__.product_product_15141_79468d15,stock.stock_location_stock,10.0
,,,DJ121051,__export__.product_product_15542_a7310799,stock.stock_location_stock,7.0
,,,DJ151094,__export__.product_product_15614_62760599,stock.stock_location_stock,13.0
,,,JD511010,__export__.product_product_18884_48a84f25,stock.stock_location_stock,30.0
,,,DK141028,__export__.product_product_16068_18495dfb,stock.stock_location_stock,48.0
,,,DU74013H,__export__.product_product_17547_7a45a714,stock.stock_location_stock,12.0
,,,JB551408,__export__.product_product_18460_0f7cfaa4,stock.stock_location_stock,15.0
