name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/01/14,2022/01/14,True,AA101058,__export__.product_product_38880_33384720,stock.stock_location_stock,0.0
,,,AA131014,__export__.product_product_39252_327949b6,stock.stock_location_stock,0.0
Sales of 2022/01/12,2022/01/12,True,24151266,__export__.product_product_38133_c573463e,stock.stock_location_stock,1.0
,,,36JN0007,__export__.product_product_12126_0af01026,stock.stock_location_stock,26.0
,,,39100006,__export__.product_product_38662_e55e95b1,stock.stock_location_stock,222.0
,,,39121420,__export__.product_product_38682_dd3fbe1b,stock.stock_location_stock,37.0
,,,39143520,__export__.product_product_38697_9439cf71,stock.stock_location_stock,70.0
Sales of 2022/01/15,2022/01/15,True,DH101016,__export__.product_product_14757_9da29210,stock.stock_location_stock,57.0
,,,31111056,__export__.product_product_11350_86a3f005,stock.stock_location_stock,12.0
,,,AA201190,__export__.product_product_46702_036ff5f4,stock.stock_location_stock,1.0
,,,AA161190,__export__.product_product_39313_2a5e0a74,stock.stock_location_stock,8.0
,,,JL402004,__export__.product_product_23624_c7850ed6,stock.stock_location_stock,5.0
,,,AA191064,__export__.product_product_39372_3be32718,stock.stock_location_stock,2.0
,,,AL201012,__export__.product_product_47070_d6076684,stock.stock_location_stock,33.0
Sales of 2022/01/18,2022/01/18,True,36311006,__export__.product_product_11456_4154bc3e,stock.stock_location_stock,13.0
,,,AA111082,__export__.product_product_39151_5b84aed5,stock.stock_location_stock,0.0
,,,AA111085,__export__.product_product_39154_65c7a6c5,stock.stock_location_stock,0.0
,,,36152203,__export__.product_product_38417_75502bfa,stock.stock_location_stock,46.0
,,,31151060,__export__.product_product_11385_a84e059b,stock.stock_location_stock,137.0
,,,52DU0289,__export__.product_product_13153_9b23302c,stock.stock_location_stock,3.0
,,,DK101064,__export__.product_product_47763_65b0c803,stock.stock_location_stock,20.0
,,,AA101569,__export__.product_product_39003_95b0f54e,stock.stock_location_stock,11.0
,,,39256120,__export__.product_product_38793_1c11a419,stock.stock_location_stock,16.0
,,,28101118,__export__.product_product_38367_771f9025,stock.stock_location_stock,310.0
,,,24130118,__export__.product_product_37995_6fa73267,stock.stock_location_stock,3.0
,,,24130106,__export__.product_product_37991_2595ae1a,stock.stock_location_stock,6.0
,,,36JF0006,__export__.product_product_11912_289504ea,stock.stock_location_stock,6.0
,,,DH121093,__export__.product_product_15056_33c87146,stock.stock_location_stock,21.0
,,,JF402000,__export__.product_product_22507_c0f9f008,stock.stock_location_stock,9.0
,,,36AA4025,__export__.product_product_38456_85771566,stock.stock_location_stock,15.0
,,,AN101186,__export__.product_product_47166_589beacb,stock.stock_location_stock,105.0
,,,PD402400,__export__.product_product_33152_7b46c559,stock.stock_location_stock,0.0
Sales of 2022/01/19,2022/01/19,True,PF122014,__export__.product_product_33252_1ce05f16,stock.stock_location_stock,0.0
,,,AL201051,__export__.product_product_47080_cd8419be,stock.stock_location_stock,2.0
