name,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
,,BH151093,__export__.product_product_47642_75eeb568,stock.stock_location_stock,3.0
,,24151266,__export__.product_product_38133_c573463e,stock.stock_location_stock,8.0
,,DD121013,__export__.product_product_14222_0e4fd623,stock.stock_location_stock,34.0
,,39143520,__export__.product_product_38697_9439cf71,stock.stock_location_stock,74.0
,,JE541240,__export__.product_product_19067_5b89e26d,stock.stock_location_stock,3.0
,,36AA4025K,__export__.product_product_38457_5220cd5c,stock.stock_location_stock,15.0
,,DJ101064,__export__.product_product_15461_9fa87c22,stock.stock_location_stock,116.0
,,DU191047,__export__.product_product_17451_fac07d6d,stock.stock_location_stock,2.0
,,AA101598,__export__.product_product_39016_87c85ca4,stock.stock_location_stock,5.0
,,01100342K,__export__.product_product_37515_dbde506e,stock.stock_location_stock,31.0
,,36DS1201,__export__.product_product_11708_54d75bd3,stock.stock_location_stock,28.0
,,39100820,__export__.product_product_12623_509e24cb,stock.stock_location_stock,39.0
,,06101218,__export__.product_product_37610_59279472,stock.stock_location_stock,24.0
,,DD101349,__export__.product_product_14187_6a8998f7,stock.stock_location_stock,9.0
,,36DU1504(YL),__export__.product_product_49949_e8fb9840,stock.stock_location_stock,14.0
,,DG161121,__export__.product_product_14625_f3e1f36b,stock.stock_location_stock,20.0
,,DL181009,__export__.product_product_16322_5dc0ce68,stock.stock_location_stock,20.0
,,AA101213,__export__.product_product_38924_a7d5989d,stock.stock_location_stock,2.0
,,DH101401,__export__.product_product_14866_eb021672,stock.stock_location_stock,1.0
,,AA101844,__export__.product_product_39070_380d1ece,stock.stock_location_stock,20.0
,,DK101064,__export__.product_product_47763_65b0c803,stock.stock_location_stock,1.0
,,AA101692,__export__.product_product_39036_943f20cf,stock.stock_location_stock,41.0
,,AA101446,__export__.product_product_38972_d704bdb5,stock.stock_location_stock,85.0
,,24101177(YL),__export__.product_product_49939_26f97cfb,stock.stock_location_stock,5.0
,,EI0814,__export__.product_product_50183_49736029,stock.stock_location_stock,2.0
,,36DH4030,__export__.product_product_11511_7ac7302e,stock.stock_location_stock,45.0
,,39104319,__export__.product_product_12636_4201873b,stock.stock_location_stock,230.0
,,39128321,__export__.product_product_38685_3347ae00,stock.stock_location_stock,37.0
,,YPA26006,__export__.product_product_37469_bf021231,stock.stock_location_stock,4.0
,,52JZ1804,__export__.product_product_13618_b74b32cd,stock.stock_location_stock,7.0
,,JD231600,__export__.product_product_18819_e29bb597,stock.stock_location_stock,27.0
,,DS181044,__export__.product_product_16865_8ff0591c,stock.stock_location_stock,11.0
,,JB181421,__export__.product_product_18402_7060219a,stock.stock_location_stock,6.0
,,36BA4002,__export__.product_product_38530_923d3857,stock.stock_location_stock,1.0
,,AL201017,__export__.product_product_47072_64765fd4,stock.stock_location_stock,1.0
,,AN101152,__export__.product_product_47153_080ef013,stock.stock_location_stock,2.0
,,36DJ4005,__export__.product_product_11582_dd53e505,stock.stock_location_stock,33.0
,,DK151085,__export__.product_product_16115_79ceef7b,stock.stock_location_stock,22.0
,,AA191071,__export__.product_product_39378_959938c8,stock.stock_location_stock,24.0
,,AA101261,__export__.product_product_38937_5867838e,stock.stock_location_stock,2.0
,,DU101218,__export__.product_product_17291_dc76456a,stock.stock_location_stock,36.0
,,52JA0023,__export__.product_product_13218_943288c1,stock.stock_location_stock,10.0
,,36DD4002,__export__.product_product_11474_3b9de8b0,stock.stock_location_stock,71.0
,,DJ191083,__export__.product_product_15778_319c342d,stock.stock_location_stock,14.0
,,30101142,__export__.product_product_11197_96f5c3b6,stock.stock_location_stock,102.0
,,39171519,__export__.product_product_38735_aae7f1e9,stock.stock_location_stock,108.0
,,39219019,__export__.product_product_12753_805bbacd,stock.stock_location_stock,464.0
,,JD511010,__export__.product_product_18884_48a84f25,stock.stock_location_stock,34.0
,,BG113803,__export__.product_product_47579_1d16e2a1,stock.stock_location_stock,0.0
,,36DS1002,__export__.product_product_11704_29d95dc6,stock.stock_location_stock,4.0
,,AA111107,__export__.product_product_39164_bf239bed,stock.stock_location_stock,0.0
PRIBDM2021071402242,True,31111056,__export__.product_product_11350_86a3f005,stock.stock_location_stock,12.0
,,36DD4008,__export__.product_product_11477_53ef9cbb,stock.stock_location_stock,86.0
,,36JK0031,__export__.product_product_12023_4c887899,stock.stock_location_stock,7.0
,,39103519,__export__.product_product_38666_4cd4757b,stock.stock_location_stock,851.0
,,DD121013,__export__.product_product_14222_0e4fd623,stock.stock_location_stock,40.0
,,JD511010,__export__.product_product_18884_48a84f25,stock.stock_location_stock,50.0
PRIBDM2021071402243,True,06101056,__export__.product_product_37607_fe2ed26c,stock.stock_location_stock,5.0
,,24121118,__export__.product_product_37905_a3298065,stock.stock_location_stock,7.0
,,24191075,__export__.product_product_38257_598ab629,stock.stock_location_stock,46.0
,,24191182,__export__.product_product_38277_b94f4406,stock.stock_location_stock,18.0
,,AA101565,__export__.product_product_39001_02753d26,stock.stock_location_stock,22.0
,,AA101569,__export__.product_product_39003_95b0f54e,stock.stock_location_stock,79.0
,,AB171013,__export__.product_product_46833_cae2c731,stock.stock_location_stock,148.0
,,AN101123,__export__.product_product_47142_6ac208e3,stock.stock_location_stock,41.0
,,DS101036,__export__.product_product_16613_fd429184,stock.stock_location_stock,583.0
,,DU101218,__export__.product_product_17291_dc76456a,stock.stock_location_stock,37.0
,,JD511010,__export__.product_product_18884_48a84f25,stock.stock_location_stock,40.0
,,JN521001,__export__.product_product_23886_b85651cd,stock.stock_location_stock,40.0
,,JV511012,__export__.product_product_24157_f660d768,stock.stock_location_stock,12.0
,,AB171044,__export__.product_product_46846_92d82d48,stock.stock_location_stock,32.0
,,DD201155,__export__.product_product_14377_0be7fd6a,stock.stock_location_stock,2.0
,,36AN0013,__export__.product_product_38527_7cb45b66,stock.stock_location_stock,34.0
,,36281008,__export__.product_product_38440_8b28e8e0,stock.stock_location_stock,35.0
,,AA101446,__export__.product_product_38972_d704bdb5,stock.stock_location_stock,90.0
PRIBDM2021071402244,True,AB151093,__export__.product_product_46819_11b16df0,stock.stock_location_stock,104.0
PRIBDM2021071402245,True,JC191004,__export__.product_product_18640_0fc9be0e,stock.stock_location_stock,6.0
