name,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2021/09/30,True,39186420,__export__.product_product_12709_32d73d7c,stock.stock_location_stock,3.0
,,DZ191014,__export__.product_product_17752_f2c5b76e,stock.stock_location_stock,12.0
,,DJ191054,__export__.product_product_15765_d2da3119,stock.stock_location_stock,2.0
,,59200012,__export__.product_product_38855_34d7d6f2,stock.stock_location_stock,7.0
,,DH101424,__export__.product_product_14874_351faac0,stock.stock_location_stock,73.0
,,05101018,__export__.product_product_37584_f5648c75,stock.stock_location_stock,3.0
,,DJ101012,__export__.product_product_15456_68091ab0,stock.stock_location_stock,0.0
,,AA191102,__export__.product_product_46663_9a5ea4ce,stock.stock_location_stock,15.0
,,24191182,__export__.product_product_38277_b94f4406,stock.stock_location_stock,2.0
,,DU191047,__export__.product_product_17451_fac07d6d,stock.stock_location_stock,8.0
,,DU191046,__export__.product_product_17450_d38e1b95,stock.stock_location_stock,14.0
,,PF161226,__export__.product_product_33298_4fc9a66e,stock.stock_location_stock,14.0
,,39171519,__export__.product_product_38735_aae7f1e9,stock.stock_location_stock,91.0
,,36DZ0002,__export__.product_product_11806_19d11b17,stock.stock_location_stock,6.0
,,36JZ0002,__export__.product_product_12252_aa9afabd,stock.stock_location_stock,7.0
Sales of 2021/10/01,True,DJ151041,__export__.product_product_15586_3f2a3f9d,stock.stock_location_stock,1.0
,,DJ201206,__export__.product_product_15846_788a2c4e,stock.stock_location_stock,1.0
,,DJ161127,__export__.product_product_15640_f5c59bea,stock.stock_location_stock,16.0
,,DJ161126,__export__.product_product_15639_76568d7a,stock.stock_location_stock,11.0
,,36311028,__export__.product_product_11459_97dc2790,stock.stock_location_stock,56.0
,,AA201041,__export__.product_product_46677_f7a01b80,stock.stock_location_stock,12.0
,,DH111015,__export__.product_product_15014_35ae7052,stock.stock_location_stock,34.0
Sales of 2021/10/02,True,24151168,__export__.product_product_38105_20570baf,stock.stock_location_stock,3.0
,,24151175,__export__.product_product_38112_4a30f93e,stock.stock_location_stock,0.0
,,24151179,__export__.product_product_38116_b309469d,stock.stock_location_stock,5.0
,,CL201023,__export__.product_product_14110_99307f6f,stock.stock_location_stock,65.0
,,36DH4007,__export__.product_product_11495_efa1f13f,stock.stock_location_stock,12.0
,,AA171006,__export__.product_product_39339_8589016c,stock.stock_location_stock,4.0
,,DJ151094,__export__.product_product_15614_62760599,stock.stock_location_stock,10.0
,,AA111122,__export__.product_product_39169_7640e93d,stock.stock_location_stock,4.0
,,AA141004,__export__.product_product_39264_210b3fc3,stock.stock_location_stock,19.0
Sales of 2021/10/04,True,24151058,__export__.product_product_38067_71eb88a9,stock.stock_location_stock,18.0
,,AA101569,__export__.product_product_39003_95b0f54e,stock.stock_location_stock,3.0
,,AA101564,__export__.product_product_39000_1ec75527,stock.stock_location_stock,44.0
,,52DH1535,__export__.product_product_12953_563d7358,stock.stock_location_stock,1.0
,,DJ191083,__export__.product_product_15778_319c342d,stock.stock_location_stock,8.0
,,AA101122,__export__.product_product_38892_54ae8539,stock.stock_location_stock,0.0
,,LCF00001,__export__.product_product_47858_b514a9dc,stock.stock_location_stock,4.0
,,DJ191055,__export__.product_product_15766_29e293ac,stock.stock_location_stock,1.0
,,36PF0061,__export__.product_product_12536_126adb2f,stock.stock_location_stock,3.0
,,DJ181041,__export__.product_product_15700_05a0d8b0,stock.stock_location_stock,0.0
,,DJ181115,__export__.product_product_15726_fa72f721,stock.stock_location_stock,121.0
,,36311006,__export__.product_product_11456_4154bc3e,stock.stock_location_stock,125.0
,,JB401400,__export__.product_product_18425_75a72d39,stock.stock_location_stock,1.0
,,39171519,__export__.product_product_38735_aae7f1e9,stock.stock_location_stock,91.0
,,39104219,__export__.product_product_12635_e93d2566,stock.stock_location_stock,349.0
,,36PA0143,__export__.product_product_12416_558b8e66,stock.stock_location_stock,20.0
,,DU101278,__export__.product_product_17298_419b95c5,stock.stock_location_stock,4.0
,,36DH4174,__export__.product_product_11568_f4df1e35,stock.stock_location_stock,5.0
,,28101110,__export__.product_product_38366_d07f9eb6,stock.stock_location_stock,99.0
,,05190302,__export__.product_product_37598_0f2b68e0,stock.stock_location_stock,11.0
,,AA191092,__export__.product_product_39388_2e2ed593,stock.stock_location_stock,24.0
,,AA191094,__export__.product_product_46661_a7ef76c4,stock.stock_location_stock,12.0
,,AA191093,__export__.product_product_46660_62900b40,stock.stock_location_stock,16.0
,,DM101140,__export__.product_product_16343_04f3e8a2,stock.stock_location_stock,32.0
,,DM101139,__export__.product_product_16342_58194f41,stock.stock_location_stock,26.0
,,DU191046,__export__.product_product_17450_d38e1b95,stock.stock_location_stock,11.0
,,36AA4041,__export__.product_product_38464_0a1f4bc5,stock.stock_location_stock,69.0
,,36AA4040,__export__.product_product_38463_468a32b4,stock.stock_location_stock,77.0
,,AA101134,__export__.product_product_38898_7e875cfc,stock.stock_location_stock,89.0
,,28101118,__export__.product_product_38367_771f9025,stock.stock_location_stock,11.0
,,AF201036,__export__.product_product_46951_c231835c,stock.stock_location_stock,75.0
,,AA101392,__export__.product_product_38967_4aadccb9,stock.stock_location_stock,1.0
,,AB111107,__export__.product_product_46786_c2ecf83a,stock.stock_location_stock,16.0
,,AB101067,__export__.product_product_46781_34999964,stock.stock_location_stock,41.0
,,36AA1003K,__export__.product_product_38443_06246b2a,stock.stock_location_stock,0.0
,,AN101012,__export__.product_product_47127_4dbbc186,stock.stock_location_stock,5.0
,,36AA4042,__export__.product_product_38465_b0e8d713,stock.stock_location_stock,1.0
,,PF402001,__export__.product_product_33377_54cbaceb,stock.stock_location_stock,0.0
,,DF191066,__export__.product_product_14537_e6258af0,stock.stock_location_stock,13.0
Sales of 2021/10/05,True,DS151038,__export__.product_product_16772_7749e976,stock.stock_location_stock,14.0
,,39143520,__export__.product_product_38697_9439cf71,stock.stock_location_stock,25.0
,,36JD0021,__export__.product_product_11874_84a31874,stock.stock_location_stock,3.0
,,36BA4039,__export__.product_product_38537_13f3269f,stock.stock_location_stock,52.0
,,AA101844,__export__.product_product_39070_380d1ece,stock.stock_location_stock,17.0
,,AP111023,__export__.product_product_47249_15c67ac1,stock.stock_location_stock,30.0
Sales of 2021/10/06,True,36DU1001,__export__.product_product_11767_a60cf2c7,stock.stock_location_stock,6.0
,,DK101733,__export__.product_product_16018_e3e6f324,stock.stock_location_stock,1.0
,,DH221013,__export__.product_product_15334_fdb3f761,stock.stock_location_stock,9.0
