name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/10/08,2022/10/08,True,36DH4025,__export__.product_product_11508_83130106,stock.stock_location_stock,10.0
,,,36311027,__export__.product_product_11458_769162e4,stock.stock_location_stock,18.0
,,,DK181082,__export__.product_product_16238_7969ac97,stock.stock_location_stock,1.0
,,,DJ151041,__export__.product_product_15586_3f2a3f9d,stock.stock_location_stock,0.0
Sales of 2022/10/10,2022/10/10,True,AB151095,__export__.product_product_46821_5dace541,stock.stock_location_stock,15.0
,,,24131004,__export__.product_product_38002_d963e04a,stock.stock_location_stock,101.0
,,,DH111012,__export__.product_product_15012_b2c5a4fb,stock.stock_location_stock,0.0
Sales of 2022/10/11,2022/10/11,True,36AB4015,__export__.product_product_38501_c244c379,stock.stock_location_stock,0.0
,,,DK151085,__export__.product_product_16115_79ceef7b,stock.stock_location_stock,7.0
,,,36DH4174,__export__.product_product_11568_f4df1e35,stock.stock_location_stock,23.0
,,,DH101016,__export__.product_product_14757_9da29210,stock.stock_location_stock,127.0
,,,DH101680,__export__.product_product_14931_858b8efc,stock.stock_location_stock,14.0
,,,36AA4041,__export__.product_product_38464_0a1f4bc5,stock.stock_location_stock,54.0
,,,36241010,__export__.product_product_38429_e8a114d2,stock.stock_location_stock,15.0
,,,36AA1004,__export__.product_product_38444_a08a3fc7,stock.stock_location_stock,69.0
,,,06101009,__export__.product_product_37606_3bcc4937,stock.stock_location_stock,39.0
,,,JE511204(YL),__export__.product_product_51187_3a71095a,stock.stock_location_stock,13.0
,,,39201719,__export__.product_product_12732_708a75a8,stock.stock_location_stock,236.0
Sales of 2022/10/12,2022/10/12,True,DD181183,__export__.product_product_14308_4ef1b792,stock.stock_location_stock,58.0
,,,DD181184,__export__.product_product_14309_a19b7bc5,stock.stock_location_stock,38.0
,,,DK151088,__export__.product_product_16116_221c7e25,stock.stock_location_stock,0.0
,,,AA101952,__export__.product_product_39093_87d9f761,stock.stock_location_stock,0.0
,,,AN111009,__export__.product_product_47218_f7ed0051,stock.stock_location_stock,0.0
,,,DJ221004,__export__.product_product_15868_758a6db7,stock.stock_location_stock,0.0
,,,DH181104,__export__.product_product_15254_62f7d282,stock.stock_location_stock,0.0
,,,39104319,__export__.product_product_12636_4201873b,stock.stock_location_stock,13.0
,,,JH511203,__export__.product_product_23091_5ef981bf,stock.stock_location_stock,10.0
,,,AN111031,__export__.product_product_47223_30ad8d52,stock.stock_location_stock,0.0
,,,AA101116,__export__.product_product_38891_4ea2de3c,stock.stock_location_stock,72.0
Sales of 2022/10/13,2022/10/13,True,DT551402,__export__.product_product_17221_10665cfe,stock.stock_location_stock,1.0
,,,DU101218KA,__export__.product_product_17293_e8ea9a7f,stock.stock_location_stock,87.0
,,,31101020,__export__.product_product_11299_fcd68dc8,stock.stock_location_stock,22.0
,,,36JZ0103,__export__.product_product_12321_dccb7558,stock.stock_location_stock,41.0
,,,36DU4017,__export__.product_product_11782_1a386292,stock.stock_location_stock,0.0
,,,DJ101012(YL),__export__.product_product_51241_a79f812a,stock.stock_location_stock,32.0
,,,JH511016(YL),__export__.product_product_51337_d9d51213,stock.stock_location_stock,20.0
,,,39215220(YL),__export__.product_product_51310_7871cd79,stock.stock_location_stock,58.0
,,,39256220(YL),__export__.product_product_51210_3662fa96,stock.stock_location_stock,5.0
,,,31101175(YL),__export__.product_product_51309_3554d995,stock.stock_location_stock,32.0
,,,DU101057(YL),__export__.product_product_51320_97c2fc16,stock.stock_location_stock,35.0
,,,DK151085(YL),__export__.product_product_51249_11903d6f,stock.stock_location_stock,16.0
,,,JB131008(YL),__export__.product_product_51307_12f2df94,stock.stock_location_stock,13.0
,,,JZ581210(YL),__export__.product_product_51305_2b21535b,stock.stock_location_stock,23.0
,,,36JZ0199(YL),__export__.product_product_51331_6b667c48,stock.stock_location_stock,23.0
,,,PF551433(YL),__export__.product_product_51308_5d5e9cbc,stock.stock_location_stock,7.0
,,,PF551436(YL),__export__.product_product_51333_02f6b506,stock.stock_location_stock,9.0
,,,PA581029(YL),__export__.product_product_51179_7f221a72,stock.stock_location_stock,3.0
,,,JH581003(YL),__export__.product_product_51306_daa42c25,stock.stock_location_stock,14.0
