name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
Sales of 2022/08/06,2022/08/06,True,39080115,__export__.product_product_12599_24b75926,stock.stock_location_stock,35.0
Sales of 2022/08/13,2022/08/13,True,JA511006,__export__.product_product_18166_db60c6c8,stock.stock_location_stock,20.0
,,,JD511008,__export__.product_product_18883_16544477,stock.stock_location_stock,17.0
,,,JE511204,__export__.product_product_19007_e85e68a8,stock.stock_location_stock,28.0
,,,39240320,__export__.product_product_12787_61902238,stock.stock_location_stock,22.0
,,,24160924,__export__.product_product_38145_6819662c,stock.stock_location_stock,40.0
Sales of 2022/08/15,2022/08/15,True,JE541241,__export__.product_product_19068_d7207ac8,stock.stock_location_stock,1.0
,,,39186420,__export__.product_product_12709_32d73d7c,stock.stock_location_stock,2.0
,,,PA581029,__export__.product_product_32952_893a39e9,stock.stock_location_stock,3.0
,,,39104319,__export__.product_product_12636_4201873b,stock.stock_location_stock,4.0
,,,JB581278,__export__.product_product_18500_635ac4aa,stock.stock_location_stock,1.0
,,,AP201029,__export__.product_product_14061_dd5f9676,stock.stock_location_stock,2.0
,,,36AA4082,__export__.product_product_38482_4fe8b7fb,stock.stock_location_stock,0.0
