name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2022072802159,2022-08-28,True,01100342K,__export__.product_product_37515_dbde506e,stock.stock_location_stock,18.0
,,,39100820,__export__.product_product_12623_509e24cb,stock.stock_location_stock,95.0
,,,DS101134,__export__.product_product_16655_d02a42af,stock.stock_location_stock,10.0
,,,DU191031,__export__.product_product_17444_a2f3eeb1,stock.stock_location_stock,3.0
,,,YPA13002,__export__.product_product_37446_38e7d475,stock.stock_location_stock,5.0
PRIBDM2022072802160,2022-08-28,True,36PF0061,__export__.product_product_12536_126adb2f,stock.stock_location_stock,10.0
,,,39100820,__export__.product_product_12623_509e24cb,stock.stock_location_stock,85.0
,,,AB151054,__export__.product_product_46805_e3ebe440,stock.stock_location_stock,6.0
,,,BG113802,__export__.product_product_47578_86d7d44c,stock.stock_location_stock,13.0
,,,DH111034,__export__.product_product_15020_1a12903d,stock.stock_location_stock,30.0
PRIBDM2022072802161,2022-08-28,True,39083001,__export__.product_product_12604_ba4fe77f,stock.stock_location_stock,50.0
,,,39104119,__export__.product_product_12634_792e3269,stock.stock_location_stock,30.0
,,,DH101125,__export__.product_product_14790_feac39ca,stock.stock_location_stock,60.0
,,,DH191006,__export__.product_product_15273_9cd741dc,stock.stock_location_stock,20.0
,,,DK181058,__export__.product_product_16226_72a397c0,stock.stock_location_stock,15.0
,,,DS151073,__export__.product_product_16787_4b2db8be,stock.stock_location_stock,30.0
,,,DV191002,__export__.product_product_17589_25f50ad2,stock.stock_location_stock,3.0
,,,JE541008,__export__.product_product_19042_82e0154b,stock.stock_location_stock,30.0
,,,JK351005,__export__.product_product_23240_075212bd,stock.stock_location_stock,2.0
