name,Accounting Date,Include Exhausted Products,reference,line_ids/product_id/id,line_ids/location_id/id,line_ids/product_qty
PRIBDM2022010900787,2022-01-09,True,24130105,__export__.product_product_37990_1e110c71,stock.stock_location_stock,23.0
,,,24130111,__export__.product_product_37992_324a6f3d,stock.stock_location_stock,20.0
,,,36AF0009,__export__.product_product_38503_4acbd9fa,stock.stock_location_stock,20.0
,,,39102821,__export__.product_product_12632_045d2397,stock.stock_location_stock,1.0
,,,39104119,__export__.product_product_12634_792e3269,stock.stock_location_stock,93.0
,,,39171519,__export__.product_product_38735_aae7f1e9,stock.stock_location_stock,415.0
,,,39218919,__export__.product_product_12751_5a5dd00b,stock.stock_location_stock,534.0
,,,52210040,__export__.product_product_38800_6693b5b9,stock.stock_location_stock,20.0
,,,52DH0815,__export__.product_product_12909_2b5d2749,stock.stock_location_stock,3.0
,,,AP111023,__export__.product_product_47249_15c67ac1,stock.stock_location_stock,31.0
,,,DD101336,__export__.product_product_14184_2088016d,stock.stock_location_stock,24.0
,,,DD101349,__export__.product_product_14187_6a8998f7,stock.stock_location_stock,29.0
,,,DH101334,__export__.product_product_14841_2850bc9e,stock.stock_location_stock,33.0
,,,DJ161126,__export__.product_product_15639_76568d7a,stock.stock_location_stock,22.0
,,,DJ161127,__export__.product_product_15640_f5c59bea,stock.stock_location_stock,20.0
,,,DJ161130,__export__.product_product_15643_112dc12e,stock.stock_location_stock,11.0
,,,DJ161221,__export__.product_product_15653_f4d8243f,stock.stock_location_stock,27.0
,,,DJ181011,__export__.product_product_15689_5c77348f,stock.stock_location_stock,14.0
,,,DJ201035,__export__.product_product_15790_daa8308d,stock.stock_location_stock,48.0
,,,DU101223,__export__.product_product_17294_f3ca2b70,stock.stock_location_stock,35.0
,,,DU191048,__export__.product_product_17452_5dadd26e,stock.stock_location_stock,15.0
,,,JA581221,__export__.product_product_18285_931b2c81,stock.stock_location_stock,36.0
,,,39219019,__export__.product_product_12753_805bbacd,stock.stock_location_stock,425.0
,,,DD101495,__export__.product_product_14210_c9a8ead8,stock.stock_location_stock,37.0
,,,DH221012,__export__.product_product_15333_52e7c42b,stock.stock_location_stock,35.0
,,,DH221013,__export__.product_product_15334_fdb3f761,stock.stock_location_stock,11.0
,,,DJ191058,__export__.product_product_15769_bbdead70,stock.stock_location_stock,2.0
,,,JE511204,__export__.product_product_19007_e85e68a8,stock.stock_location_stock,14.0
,,,JL402004,__export__.product_product_23624_c7850ed6,stock.stock_location_stock,3.0
,,,JC161017,__export__.product_product_18610_b89683e6,stock.stock_location_stock,5.0
,,,JV511007,__export__.product_product_24155_f3dc026a,stock.stock_location_stock,6.0
,,,JZ161200,__export__.product_product_32002_6bae19fc,stock.stock_location_stock,11.0
,,,JA511204,__export__.product_product_18178_b9a4aa99,stock.stock_location_stock,20.0
,,,56PA6JX3,__export__.product_product_13960_7cc88246,stock.stock_location_stock,2.0
,,,36JZ0005,__export__.product_product_12255_40900ed4,stock.stock_location_stock,5.0
,,,JA131205,__export__.product_product_18119_02623660,stock.stock_location_stock,3.0
,,,JE581221,__export__.product_product_19152_7422ab00,stock.stock_location_stock,2.0
,,,JE351002,__export__.product_product_18968_a20125dc,stock.stock_location_stock,2.0
,,,JG551448,__export__.product_product_22841_cda5e88a,stock.stock_location_stock,4.0
,,,JG551455,__export__.product_product_22844_a7a0bb44,stock.stock_location_stock,2.0
PRIBDM2022010900788,2022-01-09,True,36DH4117,__export__.product_product_11552_fa8081bd,stock.stock_location_stock,6.0
,,,36DJ4104,__export__.product_product_11632_f03fb0a4,stock.stock_location_stock,40.0
,,,AB101067,__export__.product_product_46781_34999964,stock.stock_location_stock,28.0
,,,AE101016,__export__.product_product_46883_64fd3e49,stock.stock_location_stock,75.0
,,,DJ151071,__export__.product_product_15601_2f33e76c,stock.stock_location_stock,42.0
PRIBDM2022010900789,2022-01-09,True,24131004,__export__.product_product_38002_d963e04a,stock.stock_location_stock,127.0
,,,AA101004,__export__.product_product_38862_55a5d69f,stock.stock_location_stock,83.0
,,,AA101054,__export__.product_product_38876_a00a6f31,stock.stock_location_stock,49.0
,,,AA102093,__export__.product_product_39115_6d1afc73,stock.stock_location_stock,2.0
,,,AA121208,__export__.product_product_39226_cbd9f355,stock.stock_location_stock,1.0
PRIBDM2022010900790,2022-01-09,True,22191096,__export__.product_product_37781_aa78267c,stock.stock_location_stock,10.0
,,,24151058,__export__.product_product_38067_71eb88a9,stock.stock_location_stock,39.0
,,,24151059,__export__.product_product_38068_81978363,stock.stock_location_stock,21.0
,,,24151060,__export__.product_product_38069_09d76c12,stock.stock_location_stock,24.0
,,,24191092,__export__.product_product_38264_634ae275,stock.stock_location_stock,10.0
,,,24191126,__export__.product_product_38271_c0f4baaf,stock.stock_location_stock,10.0
,,,36AE0001,__export__.product_product_49751_b9240984,stock.stock_location_stock,31.0
,,,AA111147,__export__.product_product_39172_2b9c5083,stock.stock_location_stock,21.0
,,,AA191068,__export__.product_product_39375_7d7dc136,stock.stock_location_stock,19.0
,,,AA191085,__export__.product_product_39386_d2227e69,stock.stock_location_stock,26.0
,,,AA191091,__export__.product_product_39387_8a9eb5aa,stock.stock_location_stock,24.0
,,,AA191092,__export__.product_product_39388_2e2ed593,stock.stock_location_stock,33.0
,,,AA191093,__export__.product_product_46660_62900b40,stock.stock_location_stock,44.0
,,,AA191094,__export__.product_product_46661_a7ef76c4,stock.stock_location_stock,44.0
,,,AA191102,__export__.product_product_46663_9a5ea4ce,stock.stock_location_stock,12.0
,,,AE101016,__export__.product_product_46883_64fd3e49,stock.stock_location_stock,105.0
